id sitename lat long state altitude type age age_old bacon_depth ASH BEECH BIRCH ELM HEMLOCK MAPLE OAK OTHER.CONIFER OTHER.HARDWOOD PINE SPRUCE TAMARACK
3455 KirchnerMarsh 44.77085 -93.12255 minnesota 286 Bacon 6634.52875632579 5258 507 0 0 6 5 0 2 89 0 8 36 0 0
3455 KirchnerMarsh 44.77085 -93.12255 minnesota 286 Bacon 6661.1031887501 5278 509 1 0 1 7 0 1 71 0 10 27 1 0
3455 KirchnerMarsh 44.77085 -93.12255 minnesota 286 Bacon 6688.20613460986 5299 511 0 0 19 10 0 1 147 0 33 21 1 0
3455 KirchnerMarsh 44.77085 -93.12255 minnesota 286 Bacon 6715.83759390506 5320 513 1 0 4 5 0 3 77 0 15 35 1 0
3455 KirchnerMarsh 44.77085 -93.12255 minnesota 286 Bacon 6743.46905320026 5341 515 1 0 5 6 0 1 75 0 28 17 1 0
3455 KirchnerMarsh 44.77085 -93.12255 minnesota 286 Bacon 6769.76516945968 5362 517 1 0 7 12 0 2 82 0 12 24 0 0
3455 KirchnerMarsh 44.77085 -93.12255 minnesota 286 Bacon 13582.8505507749 10578 1020 33 0 84 26 0 0 13 6 21 120 8 1
3455 KirchnerMarsh 44.77085 -93.12255 minnesota 286 Bacon 14745.5566159015 11459 1105 64 0 4 5 0 0 7 0 2 3 142 6
3455 KirchnerMarsh 44.77085 -93.12255 minnesota 286 Bacon 14881.1385486369 11563 1115 38 0 5 5 0 0 5 0 11 0 97 5
3455 KirchnerMarsh 44.77085 -93.12255 minnesota 286 Bacon 15016.7204813723 11667 1125 61 0 10 0 0 0 12 0 10 1 137 11
3455 KirchnerMarsh 44.77085 -93.12255 minnesota 286 Bacon 15165.8606073813 11781 1136 58 0 8 4 0 0 23 1 23 2 210 5
3455 KirchnerMarsh 44.77085 -93.12255 minnesota 286 Bacon 15762.4211114171 12237 1180 40 0 5 5 0 0 8 0 17 4 193 10
1524 KitchnerLake 45.666667 -87.455 michigan:north 237 Bacon -19.4913484736393 -21 5 1 3 106 3 4 4 29 2 43 57 8 3
1524 KitchnerLake 45.666667 -87.455 michigan:north 237 Bacon 19.1341485098234 13 20 9 3 47 13 7 9 22 5 49 42 8 0
1524 KitchnerLake 45.666667 -87.455 michigan:north 237 Bacon 44.6216278410702 35 30 6 5 82 14 48 5 25 1 34 87 12 5
1524 KitchnerLake 45.666667 -87.455 michigan:north 237 Bacon 57.4055896419764 46 35 1 1 60 8 37 10 19 1 15 54 8 4
1524 KitchnerLake 45.666667 -87.455 michigan:north 237 Bacon 70.2417853528065 58 40 4 4 91 7 42 6 21 3 51 69 12 6
1524 KitchnerLake 45.666667 -87.455 michigan:north 237 Bacon 82.845089713085 69 45 3 4 119 5 39 9 24 3 44 60 9 2
1524 KitchnerLake 45.666667 -87.455 michigan:north 237 Bacon 95.9786502965232 80 50 2 2 110 8 54 11 30 3 41 77 7 8
1524 KitchnerLake 45.666667 -87.455 michigan:north 237 Bacon 119.080494265885 216 60 2 7 92 6 25 5 31 3 59 71 13 4
1524 KitchnerLake 45.666667 -87.455 michigan:north 237 Bacon 761.23011505074 760 100 9 7 97 24 20 9 48 2 56 59 10 2
1524 KitchnerLake 45.666667 -87.455 michigan:north 237 Bacon 1417.13047138299 1304 140 3 30 79 12 37 21 32 5 39 63 6 2
1524 KitchnerLake 45.666667 -87.455 michigan:north 237 Bacon 2075.41133170133 1848 180 5 18 91 10 66 16 14 2 31 92 9 1
1524 KitchnerLake 45.666667 -87.455 michigan:north 237 Bacon 2729.36968377994 2391 220 4 19 144 17 51 19 25 0 37 74 2 1
1524 KitchnerLake 45.666667 -87.455 michigan:north 237 Bacon 3054.52372320887 2663 240 2 7 94 9 43 8 41 2 62 107 5 3
1524 KitchnerLake 45.666667 -87.455 michigan:north 237 Bacon 3377.70573736969 2935 260 4 8 105 7 27 35 34 4 53 127 1 5
1524 KitchnerLake 45.666667 -87.455 michigan:north 237 Bacon 3705.20556289361 3207 280 11 6 31 10 16 9 52 1 56 156 0 2
1524 KitchnerLake 45.666667 -87.455 michigan:north 237 Bacon 4024.76508283504 3479 300 7 4 63 11 10 27 54 2 54 201 4 2
1524 KitchnerLake 45.666667 -87.455 michigan:north 237 Bacon 4366.43424685893 3792 320 10 1 36 11 9 21 30 1 54 187 6 4
1524 KitchnerLake 45.666667 -87.455 michigan:north 237 Bacon 4724.95560531256 4147 340 10 0 42 9 20 12 41 1 48 164 5 2
1524 KitchnerLake 45.666667 -87.455 michigan:north 237 Bacon 5087.36195128016 4501 360 8 1 50 7 7 11 33 2 41 164 2 9
1524 KitchnerLake 45.666667 -87.455 michigan:north 237 Bacon 5455.87298330017 4856 380 3 2 18 7 5 5 28 2 18 260 1 2
1524 KitchnerLake 45.666667 -87.455 michigan:north 237 Bacon 6161.3343388291 5597 420 2 1 17 8 2 13 31 1 27 378 1 3
1524 KitchnerLake 45.666667 -87.455 michigan:north 237 Bacon 6506.87233052674 5985 440 6 1 17 16 1 13 26 2 36 288 2 0
1524 KitchnerLake 45.666667 -87.455 michigan:north 237 Bacon 6853.16968510559 6372 460 6 0 42 10 1 8 41 1 29 250 3 6
1524 KitchnerLake 45.666667 -87.455 michigan:north 237 Bacon 7191.52763829056 6759 480 5 0 38 13 0 5 18 2 31 412 7 4
1524 KitchnerLake 45.666667 -87.455 michigan:north 237 Bacon 7536.83045727536 7146 500 2 0 18 13 0 2 18 0 13 472 1 0
1524 KitchnerLake 45.666667 -87.455 michigan:north 237 Bacon 7878.92392887705 7534 520 5 0 23 13 1 2 15 2 10 461 6 2
1524 KitchnerLake 45.666667 -87.455 michigan:north 237 Bacon 8223.36096198782 7921 540 7 0 38 14 0 1 32 4 27 239 23 0
1524 KitchnerLake 45.666667 -87.455 michigan:north 237 Bacon 8909.16702060632 8695 580 6 0 29 17 0 2 42 5 22 292 31 7
1524 KitchnerLake 45.666667 -87.455 michigan:north 237 Bacon 9594.22844632007 9470 620 3 0 3 11 0 0 17 0 4 90 196 5
1524 KitchnerLake 45.666667 -87.455 michigan:north 237 Bacon 10290.4262589581 10245 660 1 0 6 0 0 0 3 1 4 15 66 0
1524 KitchnerLake 45.666667 -87.455 michigan:north 237 Bacon 10986.6240715961 11019 700 10 0 2 1 0 0 10 0 18 2 43.5 0
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 561.178607982238 425 140 10 0 258 0 0 8 24 16 48 461 82 35
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 915.430546307615 700 160 11 0 379 14 0 7 37 28 45 382 93 35
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 1279.10896150381 975 180 10 0 254 12 0 8 49 24 67 412 64 41
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 1637.03367746704 1250 200 24 0 193 12 0 10 41 24 70 484 62 45
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 2001.70272168903 1525 220 10 0 100 0 0 15 40 30 20 630 50 32
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 2362.31849391439 1800 240 0 0 153 0 0 5 34 38 38 633 43 17
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 2721.10018595242 2075 260 10 0 144 0 0 5 21 29 32 672 49 16
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 3078.83605899 2350 280 9 0 133 0 0 8 20 20 29 711 30 8
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 3430.98955061939 2625 300 10 0 120 0 0 5 40 15 45 692 19 11
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 3792.11147131048 2900 320 0 0 135 0 0 8 41 17 42 670 29 11
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 4151.67579013159 3175 340 0 0 122 0 0 5 34 23 30 694 34 20
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 4508.92471604382 3450 360 0 0 113 10 0 8 32 15 46 683 24 24
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 4868.00986606515 3725 380 17 0 170 14 0 12 46 0 52 584 24 21
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 5229.23676412031 4000 400 19 0 261 9 0 14 56 21 73 410 28 19
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 5591.29759292063 4219 420 19 0 240 10 0 8 65 19 74 470 14 11
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 5948.20152671636 4438 440 18 0 204 12 0 10 93 0 55 501 10 12
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 6309.47395934549 4656 460 0 0 233 12 0 0 56 0 91 504 0 15
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 6668.29461680955 4875 480 0 0 191 15 0 0 98 12 97 469 0 18
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 7024.10814033908 5094 500 0 0 165 15 0 0 68 9 93 543 5 0
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 7387.08349631439 5312 520 18 0 155 29 0 0 77 25 95 498 20 0
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 7747.20819444138 5531 540 11 0 130 28 0 0 95 10 70 503 5 0
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 8104.19064735489 5750 560 10 0 119 11 0 0 78 0 67 581 0 13
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 8462.40122837551 5969 580 12 0 112 10 0 0 58 0 48 670 0 10
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 8821.97181616482 6188 600 19 0 77 17 0 15 62 0 70 633 0 8
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 9180.83359789557 6406 620 11 0 69 21 0 0 57 0 52 658 0 8
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 9542.8859787282 6625 640 11 0 52 17 0 0 76 0 38 648 5 8
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 9900.62286508022 6844 660 11 0 70 19 0 0 86 19 61 577 9 9
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 10172.7661684029 7008 675 7 0 53 25 0 0 40 0 68 539 4 18
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 10535.7905083139 7227 695 17 0 56 28 0 0 47 0 105 583 5 17
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 10892.7108650291 7445 715 19 0 66 31 0 0 44 0 81 518 13 35
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 11247.9372692326 7781 735 16 0 191 20 0 0 50 0 38 527 6 32
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 11602.77147576 8156 755 14 0 121 45 0 0 18 0 52 540 58 31
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 11783.8190873728 8344 765 0 0 140 26 0 0 47 0 58 572 70 23
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 11963.7432528666 8531 775 0 0 135 39 0 0 34 0 146 523 53 24
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 12145.0657509256 8719 785 9 0 124 38 0 0 24 9 84 494 161 24
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 12324.5003226394 8906 795 8 0 94 28 0 0 33 11 30 528 194 37
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 12506.4583240266 9094 805 10 0 75 43 0 0 52 0 28 569 134 43
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 12688.3752836953 9281 815 14 0 57 26 0 14 39 0 10 554 190 39
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 12867.0485419452 9469 825 19 0 44 39 0 0 39 7 0 571 242 39
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 13047.1932409167 9656 835 19 0 26 56 0 8 43 5 14 331 359 34
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 13316.4467117457 9938 850 10 0 41 22 0 10 27 0 28 384 358 38
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 13496.4435679387 10125 860 19 0 19 39 0 0 15 0 21 324 472 39
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 13672.046570006 10312 870 30 0 58 43 0 0 30 0 22 224 476 19
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 13854.8574088982 10500 880 7 0 97 14 0 0 24 0 42 79 595 14
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 14032.6607339157 10926 890 0 0 142 0 0 0 18 0 50 28 581 14
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 14211.8807722018 11351 900 0 0 195 0 0 0 0 0 32 29 595 10
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 14390.5646031556 11777 910 0 0 88 0 0 0 0 0 31 9 738 9
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 14479.8967130535 11990 915 7 0 133 0 0 0 7 0 21 12 609 14
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 14570.1307354723 12203 920 7 0 72 0 0 0 18 0 44 10 581 0
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 14659.1583292798 12416 925 7 0 66 0 0 0 14 0 18 0 500 0
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 14749.3217042147 12629 930 28 0 85 11 0 0 37 0 34 4 379 0
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 14839.3924786598 12841 935 26 0 21 7 0 0 16 0 31 18 686 0
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 14932.6599719116 13054 940 26 0 30 0 0 0 15 0 29 17 350 0
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 15032.6052361489 13267 945 9 0 27 0 0 0 16 0 30 16 402 0
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 15133.2637835661 13480 950 11 0 46 0 0 0 16 0 29 23 496 0
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 15230.7710306537 13693 955 9 0 19 0 0 0 16 0 26 9 416 0
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 15315.3884711698 13906 960 13 0 18 0 0 0 26 0 45 29 296 0
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 15401.0593510848 14119 965 12 0 19 14 0 0 23 0 60 17 192 0
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 15488.7441784841 14331 970 48 0 30 0 0 0 24 0 42 20 302 0
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 15572.9256449558 14544 975 20 0 28 0 0 0 7 0 26 22 388 0
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 15656.9484985734 14757 980 17 0 9 9 0 0 11 0 39 24 464 0
1548 KotirantaLake 46.72 -92.62 minnesota 386 Bacon 15740.9914303382 14970 985 0 0 18 0 0 0 0 0 27 4 289 0
1552 KryzewinskiLake 46.353333 -92.870278 minnesota NA Bacon -11.9576337715506 -12 1 2 0 72 6 1 3 21 6 20 240 1 3
1552 KryzewinskiLake 46.353333 -92.870278 minnesota NA Bacon 15.3107304022552 19 10 0 0 56 6 2 0 2 1 19 218 3 0
1552 KryzewinskiLake 46.353333 -92.870278 minnesota NA Bacon 45.2159902236022 53 20 3 0 54 4 1 2 28 4 24 194 7 1
1552 KryzewinskiLake 46.353333 -92.870278 minnesota NA Bacon 74.1278447890459 87 30 3 0 84 2 0 3 31 2 32 237 3 2
1552 KryzewinskiLake 46.353333 -92.870278 minnesota NA Bacon 100.229831107272 121 40 2 0 70 8 0 3 22 6 19 230 4 2
1552 KryzewinskiLake 46.353333 -92.870278 minnesota NA Bacon 126.331817425498 155 50 4 0 66 1 0 3 14 4 12 212 4 1
1552 KryzewinskiLake 46.353333 -92.870278 minnesota NA Bacon 152.433803743724 189 60 2 0 40 9 1 3 19 2 27 236 6 3
1552 KryzewinskiLake 46.353333 -92.870278 minnesota NA Bacon 178.53579006195 223 70 1 0 48 5 0 2 21 2 13 204 2 4
1552 KryzewinskiLake 46.353333 -92.870278 minnesota NA Bacon 204.637776380176 257 80 0 0 66 2 0 0 27 0 31 201 1 5
1552 KryzewinskiLake 46.353333 -92.870278 minnesota NA Bacon 230.739762698402 291 90 3 0 73 8 0 0 29 2 20 175 1 2
1552 KryzewinskiLake 46.353333 -92.870278 minnesota NA Bacon 256.841749016628 325 100 1 0 55 6 0 2 32 3 35 185 3 3
1581 Lake27 45.066667 -84.783333 michigan:south 411 Bacon 80.9249320296959 199 16 3 9 25 6 27 9 10 0 9 66 0 0
1581 Lake27 45.066667 -84.783333 michigan:south 411 Bacon 90.4306398701217 258 20 2 24 39 13 63 23 20 0 5 121 2 0
1581 Lake27 45.066667 -84.783333 michigan:south 411 Bacon 116.425382687908 317 24 1 10 19 7 31 7 8 0 7 60 2 0
1581 Lake27 45.066667 -84.783333 michigan:south 411 Bacon 195.131082893804 376 28 2 9 40 12 60 16 10 1 7 121 3 0
1581 Lake27 45.066667 -84.783333 michigan:south 411 Bacon 279.169521936088 435 32 0 6 18 14 47 16 17 0 9 120 4 0
1581 Lake27 45.066667 -84.783333 michigan:south 411 Bacon 360.627559209249 493 36 4 6 38 16 37 19 11 0 8 137 2 0
1581 Lake27 45.066667 -84.783333 michigan:south 411 Bacon 441.390570430949 552 40 2 10 43 28 44 15 26 0 9 168 7 0
1581 Lake27 45.066667 -84.783333 michigan:south 411 Bacon 522.465230155517 611 44 6 6 43 25 57 31 13 0 3 130 1 0
1581 Lake27 45.066667 -84.783333 michigan:south 411 Bacon 603.97951177395 670 48 1 9 32 19 47 30 18 1 8 106 8 0
1581 Lake27 45.066667 -84.783333 michigan:south 411 Bacon 786.439146364893 844 57 3 18 45 23 32 20 15 0 10 107 2 0
1581 Lake27 45.066667 -84.783333 michigan:south 411 Bacon 948.241667908901 1017 65 2 22 76 21 39 27 15 0 9 108 0 0
1581 Lake27 45.066667 -84.783333 michigan:south 411 Bacon 1110.58857178924 1190 73 2 15 63 29 37 27 26 0 6 104 1 0
1581 Lake27 45.066667 -84.783333 michigan:south 411 Bacon 1273.21205440399 1362 81 2 17 38 17 57 41 17 1 15 76 1 0
1581 Lake27 45.066667 -84.783333 michigan:south 411 Bacon 1436.20941968497 1535 89 3 25 49 19 65 26 13 1 20 76 3 0
1581 Lake27 45.066667 -84.783333 michigan:south 411 Bacon 1597.40588778388 1708 97 2 30 45 27 59 31 15 1 15 83 2 0
1581 Lake27 45.066667 -84.783333 michigan:south 411 Bacon 1763.65142422125 1881 105 1 28 44 22 77 31 10 0 9 69 3 0
1581 Lake27 45.066667 -84.783333 michigan:south 411 Bacon 1926.52019082075 2054 113 4 22 61 13 65 39 15 0 13 70 3 0
1581 Lake27 45.066667 -84.783333 michigan:south 411 Bacon 2087.33523694848 2226 121 4 16 49 20 71 25 19 0 3 90 0 0
1581 Lake27 45.066667 -84.783333 michigan:south 411 Bacon 2250.36804794095 2399 129 2 29 31 29 61 44 13 0 13 74 2 0
1581 Lake27 45.066667 -84.783333 michigan:south 411 Bacon 2415.02908658817 2572 137 2 31 33 17 70 28 14 0 12 101 0 0
1581 Lake27 45.066667 -84.783333 michigan:south 411 Bacon 2580.85119257596 2745 145 5 20 47 15 48 25 21 0 11 93 2 0
1581 Lake27 45.066667 -84.783333 michigan:south 411 Bacon 2743.24941424359 2918 153 4 38 59 19 52 39 11 0 9 74 1 0
1581 Lake27 45.066667 -84.783333 michigan:south 411 Bacon 3070.84296141715 3263 169 3 32 47 20 40 28 24 0 15 111 1 0
1584 LakeAnn 45.425 -93.6875 minnesota 291 Bacon -11.8977398612117 -12 1 2 0 11 18 0 2 211 0 30 58 1 1
1584 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 16.701163588476 18 10 7 0 32 25 0 3 174 0 32 47 3 2
1584 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 79.1434654976369 84 30 6 0 22 15 0 5 168 0 54 67 2 1
1584 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 108.938319509568 116 40 1 1 30 15 1 2 153 0 59 95 1 7
1584 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 138.7331735215 149 50 10 0 32 15 1 8 129 0 55 95 3 5
1584 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 168.528027533431 182 60 9 0 24 17 1 5 128 1 62 94 3 4
1584 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 198.322881545363 215 70 3 0 33 14 1 4 145 0 52 96 1 2
1584 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 228.117735557294 248 80 5 0 34 9 0 5 135 0 79 87 1 2
1584 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 257.912589569226 281 90 3 0 34 6 1 5 139 0 44 90 3 6
1584 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 287.707443581157 314 100 4 0 20 5 1 0 151 2 50 79 2 2
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 950.827247699951 791 665 1 0 36 8 1 0 96 0 21 149 3 1
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 1276.92415728982 1065 700 0 0 24 6 1 1 133 3 30 100 5 4
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 2023.94498720718 1691 780 3 1 20 6 0 2 139 0 21 117 3 2
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 3058.54307816886 2552 890 5 0 26 10 0 3 101 0 40 97 4 0
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 3993.47319417318 3334 990 6 0 22 16 0 3 108 0 46 102 3 0
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 4366.11933362803 3647 1030 8 0 25 6 0 1 94 1 40 75 2 0
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 4553.19939280837 3803 1050 7 0 22 12 0 3 109 0 44 78 3 0
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 4737.90740962829 3960 1070 3 0 24 7 0 3 113 2 23 77 3 0
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 4924.49914169672 4116 1090 1 0 32 11 0 1 114 0 27 69 3 1
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 5111.17640272326 4273 1110 9 0 22 18 0 1 109 0 38 75 6 0
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 5302.99470596195 4437 1130 7 1 18 18 1 3 128 1 49 90 2 0
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 5633.15944553627 4721 1160 1 0 24 5 0 2 110 0 29 69 2 0
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 5744.16166790084 4816 1170 1 0 17 14 0 1 124 0 28 79 0 0
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 5853.64189570698 4911 1180 5 0 14 9 0 2 84 0 37 63 0 0
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 5964.31819589217 5005 1190 6 0 5 8 0 0 54 0 25 58 1 1
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 6074.20548312748 5100 1200 3 0 10 7 0 2 80 0 28 77 3 0
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 6184.49536544929 5195 1210 3 0 3 7 0 1 71 0 20 60 4 1
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 6405.57787160507 5384 1230 1 0 10 5 1 0 71 3 25 85 4 1
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 6518.15197165714 5479 1240 1 0 6 9 0 3 65 0 25 51 0 0
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 6629.62783648918 5574 1250 7 0 14 13 0 3 70 0 27 63 2 0
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 6737.31434496738 5668 1260 8 0 19 17 0 2 50 1 38 70 1 0
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 6848.13304317508 5763 1270 8 0 16 13 0 2 88 0 29 79 2 1
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 6957.06642199881 5858 1280 4 0 8 10 0 1 60 0 30 42 0 0
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 7068.52428018907 5952 1290 1 0 10 16 0 2 71 0 29 63 1 0
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 7179.90257819915 6047 1300 6 0 7 7 0 2 79 0 40 58 1 0
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 7290.15341431673 6142 1310 3 0 7 18 0 1 76 0 24 66 1 0
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 7400.17711665056 6236 1320 4 0 4 11 0 1 51 0 31 50 0 0
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 7510.58335512783 6331 1330 3 0 9 18 0 2 69 0 35 65 1 0
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 7734.19189315904 6520 1350 3 0 6 8 0 1 106 0 36 66 2 0
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 7953.17141127781 6710 1370 1 0 14 25 0 7 93 0 38 97 0 1
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 8171.84042384548 6899 1390 4 0 7 16 0 2 88 0 32 51 2 0
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 8392.25999326031 7089 1410 9 0 4 21 0 4 101 0 24 33 1 0
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 8611.69153516244 7278 1430 7 0 3 17 0 0 77 1 13 36 1 0
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 8831.89888792231 7485 1450 7 0 4 11 0 1 138 0 30 34 1 0
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 9052.35899232974 7746 1470 3 0 3 21 0 3 78 0 19 63 2 0
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 9272.81909673718 8006 1490 7 0 14 26 0 0 50 1 29 96 9 0
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 9493.27920114461 8267 1510 16 0 10 19 0 2 57 0 39 124 2 1
3468 LakeAnn 45.425 -93.6875 minnesota 291 Bacon 9713.73930555205 8528 1530 2 0 5 28 0 2 63 1 40 154 2 0
1588 LakeCarlson 44.79985 -93.15975 minnesota 254 Bacon 6.39541396880772 11 1 5 0 12 23 0 1 205 0 22 37 0 0
1588 LakeCarlson 44.79985 -93.15975 minnesota 254 Bacon 51.2956469439216 52 20 5 0 9 8 0 1 249 0 21 14 0 0
1588 LakeCarlson 44.79985 -93.15975 minnesota 254 Bacon 100.342782311703 95 40 5 0 9 15 0 2 229 0 24 26 0 0
1588 LakeCarlson 44.79985 -93.15975 minnesota 254 Bacon 112.926834275216 127 45 6 0 20 9 0 2 258 0 25 17 2 0
1588 LakeCarlson 44.79985 -93.15975 minnesota 254 Bacon 125.421426655149 182 50 12 0 25 15 0 4 156 1 47 36 2 0
1588 LakeCarlson 44.79985 -93.15975 minnesota 254 Bacon 136.924591420957 237 55 7 0 34 19 0 4 165 0 42 52 4 0
1588 LakeCarlson 44.79985 -93.15975 minnesota 254 Bacon 148.427756186765 292 60 7 5 14 13 0 6 169 0 39 43 1 0
1588 LakeCarlson 44.79985 -93.15975 minnesota 254 Bacon 194.440415249997 511 80 11 0 36 12 1 5 232 0 40 51 1 1
1588 LakeCarlson 44.79985 -93.15975 minnesota 254 Bacon 240.453074313229 731 100 7 0 31 8 0 4 189 0 15 43 1 0
1588 LakeCarlson 44.79985 -93.15975 minnesota 254 Bacon 251.956239079037 786 105 6 0 20 9 2 2 189 1 22 57 1 0
1588 LakeCarlson 44.79985 -93.15975 minnesota 254 Bacon 263.459403844845 840 110 8 0 22 6 0 1 169 4 31 54 1 0
1588 LakeCarlson 44.79985 -93.15975 minnesota 254 Bacon 274.962568610653 895 115 5 1 20 4 1 3 227 4 8 36 0 0
