"datasetID","handle","site","long","lat","state","pi","pre","settlement","notes","type","depth_top","depth_bottom","depth_mid","age","Abies","Thuja","Larix","Picea","Pinus.subg..Pinus","Pinus.subg..Strobus","Pinus.undiff","Tsuga","Acer.rubrum","Acer.saccharum","Acer.spicatum","Acer.undif.","Betula","Betulaceae.undif","Carya","Fraxinus3","Fraxinus4","FraxUnid","Juglans.cinerea","Juglans.nigra","Juglans.undiff","Liquidambar","Nyssa.sylvatica","Ostrya","Platanus","Populus","Quercus","Fagus","Tilia","Ulmus","Celtis","Corylus","alnus.3.pore","Alnus.4","Alnus.5","AlnusUndif","Cornus","Shepherdia","Ericaceae","Rhamnaceae","Rosaceae","Rubus","Salix","Morus","Myrica.Comptonia","Ilex","Dirca.type","Agoseris","Arceuthobium","Apiaceae.Umbell","Brassicaceae","Caryophylaceae","Epilobium","Euphorbia","Fabaceae","Galium","Humulus","Impatiens","Iva.ciliata","Iva.xanthifolia","Lamiaceae","Maianthemum","Phlox","Plantago","Polygonum.amphibium.type","Polygonum.lapth..Type","Polygonum.sect..Persicaria","Ranunculus","Rumex","Thalictrum","Urtica","Vitus","Xanthium","Ambrosia","Artemisia","Poaceae","Zea","Chenopodaceae","Sarcobatus","Tubuliflorae","Liguliflorae","Ephedra","Cyperaceae","Eriophorum","Drosera","Brasenia","Caltha","Lemna","Typha.lat.","Typha.ang","Typha.undif","Nuphar","Nymphaea","Myriophyllum","Isoetes","Sagittaria","Ophioglossum","Lyco.annotinum","Lyco.clavatum","Lyco.complanatum","L..inundatum","Lyco.lucidulum","Lyco.obscurum","Lyco.selago","Lyco.undiff","Equisetum","Hippuris","Selaginella.rupestris","Dennstaedtia","Osmunda.cinnemomea","Osmunda.regalis","Osmunda.undiff","Sphagnum","Mono.psil","Mono.ver","Pteridium","Other.Trilete","Trilete.scabrate","Polypodium","Botrychium","cf..Athyrium","cf..Adiantum","Woodsia","Innaperturate.psil","UNK","UNID"
"CLH3","HELLHOLE","HellHole",-92.219,45.7865,"wisconsin","R. Calcote",NA,NA,NA,"",39,40,39.5,515,NA,1,NA,7,15,19,82,1,1,3,NA,NA,57,NA,1,3,1,4,NA,NA,NA,NA,NA,6,1,4,35,NA,NA,3,NA,2,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,6,NA,NA,NA,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"CLH3","HELLHOLE","HellHole",-92.219,45.7865,"wisconsin","R. Calcote",NA,NA,NA,"",44,45,44.5,600,NA,1,NA,2,14,29,117,2,NA,NA,NA,NA,30,NA,1,1,NA,1,NA,NA,NA,NA,NA,4,NA,3,34,NA,NA,2,NA,3,NA,4,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"CLH3","HELLHOLE","HellHole",-92.219,45.7865,"wisconsin","R. Calcote",NA,NA,NA,"",48,49,48.5,655,3,1,NA,2,60,28,195,1,1,NA,NA,NA,52,NA,3,2,1,3,2,NA,NA,NA,NA,6,NA,2,57,NA,NA,5,NA,4,NA,7,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,8,NA,2,NA,1,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7
"CLH3","HELLHOLE","HellHole",-92.219,45.7865,"wisconsin","R. Calcote",NA,NA,NA,"",49,50,49.5,669,2,1,2,4,31,11,111,1,NA,3,NA,NA,17,NA,NA,1,NA,1,NA,NA,NA,NA,NA,7,NA,5,31,NA,NA,1,NA,2,NA,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,6,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5
"CLH3","HELLHOLE","HellHole",-92.219,45.7865,"wisconsin","R. Calcote",NA,NA,NA,"",52,53,52.5,710,NA,1,NA,2,37,18,93,NA,1,6,NA,NA,37,NA,NA,1,NA,1,NA,NA,NA,NA,NA,5,NA,5,29,NA,NA,6,NA,1,NA,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,4,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"CLH3","HELLHOLE","HellHole",-92.219,45.7865,"wisconsin","R. Calcote",NA,NA,NA,"",56,57,56.5,765,1,1,2,2,24,13,142,NA,NA,NA,NA,NA,33,NA,1,1,NA,1,NA,NA,NA,NA,NA,5,NA,4,18,NA,NA,3,NA,4,NA,3,3,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,3,NA,1,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,2
"CLH3","HELLHOLE","HellHole",-92.219,45.7865,"wisconsin","R. Calcote",NA,NA,NA,"",59,60,59.5,807,NA,1,1,3,34,8,86,1,NA,2,NA,NA,19,NA,NA,2,NA,2,NA,1,NA,NA,NA,2,NA,5,14,NA,NA,NA,NA,2,NA,13,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,2,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"CLH3","HELLHOLE","HellHole",-92.219,45.7865,"wisconsin","R. Calcote",NA,NA,NA,"",64,65,64.5,876,1,NA,2,7,36,15,94,NA,NA,1,NA,NA,18,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,2,30,NA,NA,2,NA,1,NA,15,3,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,2,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"CLH3","HELLHOLE","HellHole",-92.219,45.7865,"wisconsin","R. Calcote",NA,NA,NA,"",68,69,68.5,931,1,NA,NA,5,43,8,58,1,NA,2,NA,NA,30,1,NA,3,1,4,2,NA,NA,NA,NA,7,NA,5,36,NA,NA,1,NA,NA,NA,15,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,4,NA,1,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"CLH3","HELLHOLE","HellHole",-92.219,45.7865,"wisconsin","R. Calcote",NA,NA,NA,"",69,70,69.5,945,NA,NA,NA,2,34,4,97,2,1,1,NA,NA,45,NA,NA,2,1,3,NA,NA,NA,NA,NA,1,NA,9,39,NA,NA,NA,NA,NA,NA,11,5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,5,NA,NA,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"CLH3","HELLHOLE","HellHole",-92.219,45.7865,"wisconsin","R. Calcote",NA,NA,NA,"",72,73,72.5,987,NA,1,4,3,42,11,63,4,NA,2,NA,NA,29,NA,NA,NA,1,1,NA,NA,NA,NA,NA,3,NA,9,54,NA,NA,NA,NA,1,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,7,2,5,NA,3,NA,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"CLH3","HELLHOLE","HellHole",-92.219,45.7865,"wisconsin","R. Calcote",NA,NA,NA,"",76,77,76.5,1048,NA,NA,NA,7,44,27,112,3,NA,1,NA,NA,36,NA,1,1,1,2,NA,1,NA,NA,NA,2,NA,4,34,NA,NA,3,NA,1,NA,15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,NA,2,NA,2,NA,NA,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6
"CLH3","HELLHOLE","HellHole",-92.219,45.7865,"wisconsin","R. Calcote",NA,NA,NA,"",79,80,79.5,1107,1,NA,NA,3,96,30,118,NA,NA,1,NA,NA,47,NA,1,1,NA,1,1,NA,NA,NA,NA,1,1,11,62,NA,1,4,NA,3,NA,23,10,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,2,NA,3,NA,4,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"CLH3","HELLHOLE","HellHole",-92.219,45.7865,"wisconsin","R. Calcote",NA,NA,NA,"",80,81,80.5,1127,1,1,1,10,37,10,85,NA,NA,NA,NA,NA,31,NA,1,1,1,2,NA,NA,NA,NA,NA,2,NA,8,32,NA,NA,1,NA,NA,NA,16,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,10,6,NA,NA,NA,2,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"CLH3","HELLHOLE","HellHole",-92.219,45.7865,"wisconsin","R. Calcote",NA,NA,NA,"",84,85,84.5,1207,NA,2,2,3,35,4,80,1,NA,1,NA,NA,31,NA,NA,1,1,2,NA,NA,NA,NA,NA,2,NA,2,26,NA,NA,NA,NA,4,NA,17,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,8,7,7,NA,1,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4
"CLH3","HELLHOLE","HellHole",-92.219,45.7865,"wisconsin","R. Calcote",NA,NA,NA,"",88,89,88.5,1286,NA,NA,1,7,33,20,114,NA,1,NA,NA,NA,39,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,1,25,NA,1,2,NA,3,NA,14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,8,NA,1,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,6
"CLH3","HELLHOLE","HellHole",-92.219,45.7865,"wisconsin","R. Calcote",NA,NA,NA,"",92,93,92.5,1365,2,NA,1,4,41,22,107,3,1,3,NA,NA,39,NA,NA,2,NA,2,NA,1,NA,NA,NA,2,NA,2,14,1,1,NA,NA,NA,NA,14,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,6,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2
"CLH3","HELLHOLE","HellHole",-92.219,45.7865,"wisconsin","R. Calcote",NA,NA,NA,"",96,97,96.5,1445,NA,NA,NA,5,34,21,98,1,1,NA,NA,NA,31,NA,NA,1,NA,1,NA,NA,NA,NA,NA,3,NA,1,26,NA,2,7,NA,3,NA,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"CLH3","HELLHOLE","HellHole",-92.219,45.7865,"wisconsin","R. Calcote",NA,NA,NA,"",99,100,99.5,1504,NA,1,1,NA,38,11,115,1,1,1,NA,NA,51,NA,1,2,NA,2,NA,NA,NA,NA,NA,7,NA,5,36,NA,NA,3,NA,2,NA,17,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,5,4,NA,1,NA,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"CLH3","HELLHOLE","HellHole",-92.219,45.7865,"wisconsin","R. Calcote",NA,NA,NA,"",101,102,101.5,1544,NA,NA,NA,6,59,14,80,1,NA,3,NA,NA,42,NA,NA,2,NA,2,NA,NA,NA,NA,NA,3,1,4,16,NA,1,4,NA,2,NA,12,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,NA,1,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"CLH3","HELLHOLE","HellHole",-92.219,45.7865,"wisconsin","R. Calcote",NA,NA,NA,"",105,106,105.5,1624,NA,NA,1,3,33,13,73,1,NA,NA,NA,NA,31,NA,NA,4,1,5,1,NA,NA,NA,NA,NA,NA,4,42,NA,NA,3,NA,1,NA,15,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"CLH3","HELLHOLE","HellHole",-92.219,45.7865,"wisconsin","R. Calcote",NA,NA,NA,"",109,110,109.5,1703,1,1,4,NA,42,19,84,1,NA,3,NA,NA,26,NA,1,3,NA,3,NA,NA,NA,NA,NA,2,NA,5,61,NA,NA,2,NA,2,NA,13,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,6,6,4,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,5
"CLH3","HELLHOLE","HellHole",-92.219,45.7865,"wisconsin","R. Calcote",NA,NA,NA,"",113,114,113.5,1782,NA,2,1,2,39,15,81,1,NA,2,NA,NA,37,NA,NA,2,NA,2,1,NA,NA,NA,NA,NA,NA,7,51,NA,2,3,NA,NA,NA,11,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,3,2,9,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4
"CLH3","HELLHOLE","HellHole",-92.219,45.7865,"wisconsin","R. Calcote",NA,NA,NA,"",117,118,117.5,1862,NA,NA,NA,2,26,24,91,NA,NA,3,NA,NA,27,NA,NA,9,2,11,NA,1,NA,NA,NA,8,NA,5,59,NA,1,7,NA,3,NA,12,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,4,4,NA,7,NA,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,5
"CLH3","HELLHOLE","HellHole",-92.219,45.7865,"wisconsin","R. Calcote",NA,NA,NA,"",119,120,119.5,1901,NA,1,1,NA,32,20,66,NA,NA,3,NA,NA,53,1,1,5,1,6,NA,NA,NA,NA,NA,3,NA,3,68,NA,NA,NA,NA,3,NA,21,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,9,NA,2,NA,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"CLH3","HELLHOLE","HellHole",-92.219,45.7865,"wisconsin","R. Calcote",NA,NA,NA,"",121,122,121.5,1941,1,2,2,2,27,17,77,NA,NA,4,NA,NA,62,NA,1,3,1,4,NA,2,NA,NA,NA,8,1,3,54,1,2,12,NA,1,NA,18,5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,11,NA,3,NA,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CLH3","HELLHOLE","HellHole",-92.219,45.7865,"wisconsin","R. Calcote",NA,NA,NA,"",125,126,125.5,2021,NA,NA,NA,2,26,27,78,NA,1,1,NA,NA,40,NA,NA,4,NA,4,1,NA,NA,NA,NA,1,NA,1,54,NA,NA,4,NA,3,NA,12,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,7,3,2,NA,2,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4
"CLH4","LILY","Lily",-92.272,45.901,"wisconsin","R. Calcote",NA,NA,NA,"Surf",0,1,0.5,-54,1,1,NA,NA,11,12,40,NA,3,1,NA,NA,38,NA,NA,1,3,NA,1,NA,NA,NA,NA,2,NA,9,78,NA,1,1,NA,NA,NA,14,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,2,8,1,3,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"CLH4","LILY","Lily",-92.272,45.901,"wisconsin","R. Calcote",NA,NA,NA,"",19,20,19.5,16,1,NA,1,1,19,8,85,NA,NA,1,NA,NA,43,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,4,NA,3,32,NA,NA,3,NA,NA,NA,12,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,16,3,7,1,1,NA,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,10
"CLH4","LILY","Lily",-92.272,45.901,"wisconsin","R. Calcote",NA,NA,NA,"",24,25,24.5,35,1,1,2,2,20,27,92,1,NA,3,NA,NA,52,NA,NA,3,2,NA,NA,NA,NA,NA,NA,5,NA,2,26,1,1,4,NA,2,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5,7,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,6
"CLH4","LILY","Lily",-92.272,45.901,"wisconsin","R. Calcote",NA,NA,NA,"",30,30,30,55,1,3,2,1,23,16,86,2,1,NA,NA,NA,46,NA,NA,6,1,NA,NA,NA,NA,NA,NA,3,NA,3,36,1,3,5,NA,3,NA,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,5,NA,NA,NA,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,9
