"x","y","region","water","Ash","Basswood","Beech","Birch","Cherry","Dogwood","Elm","Fir","Hemlock","Hickory","Ironwood","Maple","Oak","Pine","Spruce","Tamarack","Walnut","Other hardwood","Black gum/sweet gum","Cedar/juniper","Poplar/tulip poplar"
517000,990000,"wisconsin",0,0.010802,0.0152284,0.0001708,0.319568,0.0012028,3.6e-06,0.0430768,0.0625344,0.1939368,0.0001128,0.0093736,0.1346968,0.0021524,0.0167992,0.0545708,0.1183692,0.0005392,0.000952,2e-06,0.0128664,0.003042
525000,990000,"wisconsin",0,0.0093392,0.0168008,0.0001516,0.2661668,0.0024936,8e-06,0.0287884,0.0778568,0.0824668,8.04e-05,0.0096516,0.1379672,0.0046332,0.0091628,0.0810332,0.147834,0.0003496,0.0014108,2.8e-06,0.1203256,0.0034768
533000,990000,"wisconsin",0,0.0048992,0.0166824,0.0001112,0.1778932,0.001122,7.2e-06,0.0146808,0.0479292,0.38362,4.84e-05,0.009036,0.0582604,0.0036532,0.0202748,0.0344492,0.1153476,0.000222,0.000774,3.2e-06,0.1072676,0.0037184
541000,990000,"wisconsin",0,0.003094,0.0191908,8.12e-05,0.2181124,0.0012444,2e-06,0.0153324,0.0141572,0.3666596,3.76e-05,0.0050196,0.1057652,0.0005116,0.0070256,0.0524224,0.1722196,0.0001716,0.000418,8e-07,0.0137876,0.0047464
549000,990000,"wisconsin",0,0.0030524,0.0402616,0.0002052,0.23295,0.0021156,5.6e-06,0.0436584,0.0114128,0.2920408,4.56e-05,0.0124428,0.2062276,0.0007064,0.0388028,0.0336404,0.0400908,0.0002152,0.0003984,8e-07,0.0295796,0.0121472
557000,990000,"wisconsin",0,0.002952,0.0365976,0.0003608,0.2284444,0.0027804,6.8e-06,0.0427424,0.0213308,0.3365952,5.88e-05,0.0172368,0.1886916,0.0007028,0.028488,0.0180932,0.0107352,0.0002028,0.0002804,2e-06,0.0544256,0.0092724
565000,990000,"wisconsin",0,0.00289,0.0378508,0.0008556,0.172152,0.0009964,6.8e-06,0.053608,0.0360904,0.3496936,6.12e-05,0.013362,0.1523508,0.0008196,0.0281856,0.037632,0.0727528,0.0002164,0.0002824,5.6e-06,0.038546,0.001642
573000,990000,"wisconsin",0,0.0046424,0.0381804,0.0026108,0.1408616,0.0008052,1.72e-05,0.0436592,0.0227216,0.19012,3.76e-05,0.0323976,0.3683136,0.001404,0.0068896,0.0323812,0.0676676,0.0002592,0.0002268,1.08e-05,0.0451068,0.0016868
581000,990000,"wisconsin",0,0.0071392,0.0204908,0.0270448,0.13462,0.0005576,3.2e-06,0.0211236,0.0164516,0.3501436,4.44e-05,0.0130404,0.225956,0.0012348,0.0154952,0.0063012,0.0688044,0.0002068,0.0001992,0,0.0887008,0.0024424
589000,990000,"wisconsin",0,0.0150016,0.0117508,0.0970384,0.1451384,0.0004848,2e-06,0.0154036,0.0120208,0.2582748,4.44e-05,0.0142288,0.2215348,0.0021108,0.075252,0.012882,0.0285536,0.000414,0.000256,3.6e-06,0.0441412,0.0454636
597000,990000,"wisconsin",0,0.00998,0.0044296,0.0483552,0.076002,0.0003536,1.2e-06,0.0082504,0.0069932,0.1157688,4.32e-05,0.0057416,0.0962608,0.0143764,0.4509272,0.0051568,0.0343216,0.0001596,0.0002716,1.2e-06,0.0543188,0.0682872
605000,990000,"wisconsin",0,0.0146568,0.0025804,0.0047208,0.0478192,0.0003536,1.2e-06,0.0039912,0.012868,0.0598088,2.12e-05,0.0022088,0.025776,0.00801,0.6152644,0.0119208,0.0578996,8.4e-05,0.0003884,4e-07,0.08126,0.0503664
613000,990000,"wisconsin",0,0.0032276,0.0007104,0.0010008,0.0173292,0.000136,0,0.0012356,0.0055112,0.0125564,1.64e-05,0.0005808,0.0090668,0.0027628,0.82108,0.0068612,0.0454424,2.4e-05,9.76e-05,4e-07,0.0168944,0.055466
621000,990000,"wisconsin",0,0.004038,0.0008664,0.0017628,0.0246328,0.0001372,0,0.0015644,0.0039588,0.00569,1.28e-05,0.0008872,0.0120376,0.0043328,0.7990368,0.0105424,0.0470232,3.2e-05,0.0001364,4e-07,0.035438,0.04787
629000,990000,"wisconsin",0,0.010762,0.002662,0.0382584,0.0565808,0.00022,1.2e-06,0.0051112,0.0169356,0.0409412,0.0001476,0.0019612,0.0204788,0.0234444,0.479204,0.0099724,0.0552044,0.0001308,0.0003188,0,0.1227936,0.1148716
637000,990000,"wisconsin",0,0.0265424,0.0045648,0.020474,0.0652996,0.0001968,4.4e-06,0.0218484,0.0138236,0.0342352,0.0014648,0.0042304,0.0297648,0.0086872,0.4257916,0.0082632,0.1258256,0.000148,0.000416,2.4e-06,0.09265,0.1157668
645000,990000,"michigan_north",0,0.0160004,0.0091524,0.0584868,0.0306952,0.0001476,5.2e-06,0.0269276,0.0229428,0.0554824,0.0005816,0.0043216,0.0367552,0.0115652,0.4450956,0.0123876,0.118266,0.0001344,0.000398,4.4e-06,0.1257064,0.0249436
653000,990000,"michigan_north",0,0.0332644,0.0184728,0.0753252,0.0568196,0.0002076,8.4e-06,0.0263308,0.024294,0.1085996,0.0003028,0.0109604,0.0512324,0.001542,0.2698732,0.0415436,0.0628728,0.0001856,0.001074,4.4e-06,0.206666,0.0104204
661000,990000,"michigan_north",0,0.0645448,0.0177464,0.1193672,0.0647916,0.000234,1.6e-06,0.0118112,0.0225488,0.201136,0.0001624,0.0054384,0.10607,0.000918,0.0488584,0.0395304,0.06701,0.0002136,0.0014504,9.2e-06,0.2244028,0.0037548
669000,990000,"michigan_north",0,0.0312988,0.0164608,0.1498456,0.0445824,0.00015,3.2e-06,0.0050164,0.012364,0.1390512,8.68e-05,0.0036576,0.0600024,0.0005692,0.0045556,0.048042,0.2583096,0.000132,0.0008416,6.8e-06,0.21681,0.008214
677000,990000,"michigan_north",29,0.0390392,0.0093076,0.060166,0.1513948,0.0001892,5.6e-06,0.0054484,0.0260188,0.1425832,0.0001028,0.0042812,0.0292148,0.0009184,0.0127164,0.0313872,0.1829308,0.000246,0.001064,8e-06,0.2519332,0.0510444
861000,990000,"michigan_north",26,0.00697,0.0052208,0.579454,0.0360004,0.002618,3.2e-06,0.0062868,0.0081156,0.0937536,2.08e-05,0.0032352,0.2156556,0.0053432,0.001708,0.0017324,0.0051328,1.56e-05,0.0003276,6e-06,0.02142,0.0069804
869000,990000,"michigan_north",0,0.0072032,0.0064984,0.5973468,0.0379052,0.0028652,1.6e-06,0.0045532,0.0052116,0.0487416,7.2e-06,0.0018764,0.2512124,0.0008892,0.0020204,0.0020008,0.0108996,1.36e-05,0.0002708,7.2e-06,0.0184052,0.0020704
877000,990000,"michigan_north",0,0.0053812,0.0075868,0.6177072,0.0200256,0.0007952,4e-07,0.0109376,0.0068028,0.0572716,1.12e-05,0.0017728,0.2043224,0.0009132,0.0073656,0.0021776,0.011696,1.16e-05,0.0003444,7.2e-06,0.0422712,0.0025984
885000,990000,"michigan_north",35,0.018592,0.0088124,0.1977324,0.0452812,0.0021816,1.36e-05,0.0108176,0.0085072,0.1274312,1.48e-05,0.0028128,0.1517556,0.0042416,0.0441264,0.0096224,0.0642392,2.76e-05,0.002194,1.12e-05,0.2692372,0.032348
893000,990000,"michigan_north",44,0.0105472,0.004374,0.1504784,0.0265252,0.0004164,0,0.004862,0.00615,0.1280756,8.4e-06,0.00146,0.0641268,0.1462664,0.3471708,0.0119932,0.0198032,1.04e-05,0.0005124,6e-06,0.068158,0.0090556
901000,990000,"michigan_north",20,0.0095344,0.004726,0.2193088,0.0538244,0.0002016,2.4e-06,0.0058212,0.0096564,0.18394,1.16e-05,0.0016644,0.068202,0.01802,0.2580916,0.0130572,0.0146072,1.04e-05,0.0005252,2.16e-05,0.1089544,0.0298192
909000,990000,"michigan_north",0,0.014378,0.0030428,0.156856,0.0468428,0.0001536,3.2e-06,0.0034484,0.0105868,0.1794396,1.08e-05,0.0015508,0.0987684,0.0064896,0.1633108,0.0326548,0.033154,1.16e-05,0.0005292,7.2e-06,0.2265092,0.0222524
917000,990000,"michigan_north",40,0.0252668,0.0024684,0.0272316,0.0533108,0.0001332,2.8e-06,0.003976,0.0102852,0.0571892,4e-06,0.0018624,0.046316,0.0140736,0.2677632,0.1083624,0.115836,1.84e-05,0.0008152,9.6e-06,0.1806196,0.0844556
925000,990000,"michigan_north",22,0.0199848,0.0013164,0.026494,0.0412976,7.36e-05,4e-07,0.001924,0.0037948,0.0188788,4.4e-06,0.0015864,0.0377088,0.0020836,0.5192656,0.0309524,0.0825132,1.2e-05,0.0008168,4.4e-06,0.1451492,0.0661388
933000,990000,"michigan_north",5,0.020098,0.0014748,0.1034208,0.0697868,4.96e-05,2e-06,0.0018748,0.006034,0.0551716,3.2e-06,0.001214,0.0393256,0.0052172,0.4313288,0.01347,0.0784496,8.4e-06,0.0012492,1e-05,0.0951436,0.076668
941000,990000,"michigan_north",13,0.0104632,0.00127,0.0709192,0.038704,4.36e-05,1.6e-06,0.001554,0.0128888,0.0721496,7.6e-06,0.0008536,0.0449104,0.0054476,0.4320544,0.0085016,0.1820348,9.2e-06,0.0008308,4e-06,0.0786712,0.0386808
949000,990000,"michigan_north",46,0.0223024,0.0024672,0.0631368,0.0464376,7.56e-05,2e-06,0.002636,0.0213256,0.2020916,2.8e-06,0.0014364,0.0533304,0.0024024,0.1881288,0.0173104,0.1572424,1.2e-05,0.0013572,3.6e-06,0.1915036,0.0267952
-35000,998000,"minnesota",0,0.0857052,0.0478784,8e-06,0.0034468,0.0020796,1.52e-05,0.1596592,0.0001304,1.08e-05,0.0007444,0.012776,0.0257184,0.5455216,0.0002436,0.0002948,0.0015536,0.0011424,0.0515068,6e-06,0.0004176,0.0611412
-27000,998000,"minnesota",0,0.115878,0.069822,5.6e-06,0.0046556,0.0024604,1.64e-05,0.2128516,0.000208,1.64e-05,0.0014684,0.018236,0.03566,0.3333276,0.0003976,0.000776,0.001748,0.0015496,0.123176,3.2e-06,0.0006972,0.0770464
-19000,998000,"minnesota",0,0.1220692,0.0763596,7.6e-06,0.0055304,0.002532,4.16e-05,0.2316,0.000198,2.84e-05,0.0013544,0.0230816,0.043404,0.2717376,0.0008092,0.0003984,0.0020072,0.0021764,0.1322524,8.8e-06,0.0008948,0.0835084
-11000,998000,"minnesota",0,0.1242172,0.0756288,8.4e-06,0.0054172,0.0034092,8.8e-06,0.2646972,0.0002172,3.48e-05,0.0009672,0.02324,0.0556228,0.2492076,0.0004464,0.0005436,0.0024992,0.0018212,0.1065736,1e-05,0.0007196,0.08471
-3000,998000,"minnesota",0,0.1217984,0.0725728,6e-06,0.0055456,0.0041284,1.6e-05,0.294594,0.0002196,2.76e-05,0.001088,0.0246536,0.0593388,0.2278288,0.0005564,0.0004356,0.0018924,0.001998,0.0981484,7.2e-06,0.0005808,0.0845636
5000,998000,"minnesota",0,0.1235908,0.0733144,8.4e-06,0.0047608,0.0039192,3.4e-05,0.330704,0.000188,3.28e-05,0.001182,0.0249252,0.0631168,0.2093756,0.0004932,0.0005056,0.001662,0.0020304,0.0774576,1.4e-05,0.0008024,0.0818828
13000,998000,"minnesota",0,0.1217908,0.0665844,1.6e-06,0.0051216,0.0027992,1.72e-05,0.3705656,0.0001904,3.4e-05,0.0021788,0.0251,0.0642636,0.2044084,0.0002648,0.0003596,0.00181,0.002182,0.0667792,1.16e-05,0.0006404,0.0648968
21000,998000,"minnesota",0,0.1116972,0.0654092,6e-06,0.0049324,0.0030048,1.2e-05,0.3840568,0.0001552,3.72e-05,0.001762,0.0255188,0.0622028,0.2407268,0.0002892,0.0002724,0.0018632,0.001716,0.0528624,5.6e-06,0.0006512,0.0428188
29000,998000,"minnesota",0,0.104874,0.0609724,7.2e-06,0.0040428,0.00227,6e-06,0.277528,0.0001408,1.6e-05,0.001184,0.024544,0.0817744,0.3779768,0.0002508,0.000262,0.0013232,0.0021296,0.0354016,5.6e-06,0.0005088,0.024782
37000,998000,"minnesota",0,0.0851524,0.0674568,2.8e-06,0.0041348,0.0025456,1.32e-05,0.2614528,0.000116,2.04e-05,0.0012616,0.0308944,0.0458668,0.4078268,0.000274,0.0002216,0.0018952,0.0020728,0.0506396,1.44e-05,0.0005304,0.0376076
45000,998000,"minnesota",0,0.0721744,0.0625624,5.6e-06,0.0031368,0.0026312,4.8e-06,0.2095908,9.28e-05,1.88e-05,0.000966,0.0316284,0.030816,0.4900188,0.0001856,0.0001904,0.001498,0.0020684,0.0430996,9.6e-06,0.0004604,0.0488412
53000,998000,"minnesota",0,0.0677904,0.062334,2e-06,0.0034388,0.0035352,1.48e-05,0.1773472,0.0001084,2.6e-05,0.0012448,0.0348084,0.027426,0.519228,0.0007628,0.0002436,0.0017604,0.0020552,0.039544,4.8e-06,0.0005312,0.057794
61000,998000,"minnesota",0,0.0620472,0.0589232,0,0.00297,0.0027824,5.6e-06,0.1558308,7.56e-05,1.04e-05,0.0014744,0.034808,0.0214368,0.5549212,0.0002768,0.0001916,0.0012804,0.002132,0.0356784,4.04e-05,0.0003252,0.0647896
69000,998000,"minnesota",0,0.0620012,0.0607944,1.2e-06,0.0025404,0.0039136,6.4e-06,0.1302316,7.28e-05,8.4e-06,0.0015784,0.0330284,0.0162096,0.584892,0.0001496,0.0001492,0.0009544,0.002148,0.0324848,1.08e-05,0.0004228,0.068402
77000,998000,"minnesota",0,0.0708016,0.070376,4.8e-06,0.0024104,0.0038188,1.72e-05,0.1236532,4.8e-05,1.56e-05,0.0020644,0.033024,0.014746,0.5881404,0.0001908,0.0001184,0.0009392,0.003368,0.0272168,4e-06,0.0002432,0.0587992
85000,998000,"minnesota",0,0.0579704,0.0607708,1.6e-06,0.0013672,0.0034564,5.6e-06,0.080828,2.88e-05,2.04e-05,0.001994,0.0220948,0.0083232,0.7030168,0.0001012,7.44e-05,0.0006552,0.0024156,0.0161712,2.4e-06,0.0001948,0.0405072
93000,998000,"minnesota",0,0.0348076,0.0404544,5.2e-06,0.0009036,0.0035616,1.2e-06,0.0590952,3.56e-05,6.4e-06,0.0012244,0.0180312,0.0062784,0.7702236,7.24e-05,0.0001056,0.0004008,0.0025536,0.0090744,2.8e-06,0.0001464,0.0530156
101000,998000,"minnesota",0,0.0207156,0.0270252,4e-07,0.0005948,0.0027812,0,0.0374172,2.76e-05,4.8e-06,0.001384,0.0146644,0.0034256,0.8162552,3.8e-05,2.56e-05,0.0002464,0.0029484,0.00432,1.2e-06,5.52e-05,0.0680692
109000,998000,"minnesota",0,0.0167952,0.0232532,4e-07,0.00039,0.0031012,0,0.0323128,1.24e-05,2.4e-06,0.0014508,0.0176904,0.0025332,0.797994,3.24e-05,2.12e-05,0.0002536,0.0037056,0.003162,0,3.68e-05,0.0972524
117000,998000,"minnesota",0,0.0222612,0.0443016,2.4e-06,0.0006244,0.0077948,7.2e-06,0.0431192,2.8e-05,6.4e-06,0.0036248,0.0288688,0.003826,0.6539276,4.68e-05,3.88e-05,0.0003272,0.006636,0.0045556,0,5.68e-05,0.1799464
125000,998000,"minnesota",0,0.0492156,0.111334,1e-05,0.0014004,0.0477072,1.2e-05,0.121958,7.64e-05,8e-06,0.0266628,0.0471588,0.0125008,0.162182,5.8e-05,7.08e-05,0.0004784,0.0186916,0.0144704,4.4e-06,0.00016,0.3858404
133000,998000,"minnesota",0,0.0411296,0.1381856,1.2e-06,0.0014112,0.0286748,5.6e-06,0.226552,6.96e-05,8.4e-06,0.0254692,0.0169912,0.0422672,0.2242592,3.32e-05,8.6e-05,0.0005704,0.0074128,0.0137984,4e-07,0.0001192,0.2329548
141000,998000,"minnesota",0,0.0480324,0.0839068,8e-07,0.0009668,0.0321888,4.8e-06,0.2906228,4.44e-05,6e-06,0.0065796,0.0148584,0.0140708,0.2433484,3.68e-05,7.08e-05,0.0006084,0.0066296,0.0368076,4e-07,1e-04,0.2211156
149000,998000,"minnesota",0,0.1014,0.1095324,2.4e-06,0.001492,0.0088724,4e-06,0.3783676,5.12e-05,1.92e-05,0.020798,0.0371412,0.0454308,0.1432516,5.2e-05,0.0001112,0.001584,0.0037812,0.0038276,1.6e-06,9.32e-05,0.1441864
157000,998000,"minnesota",0,0.099038,0.1446488,4e-06,0.001424,0.0029544,8e-06,0.330488,6.48e-05,2.24e-05,0.0183592,0.1183212,0.125318,0.1180988,6.24e-05,0.0001244,0.003652,0.0061292,0.0020836,5.2e-06,0.0001096,0.029084
165000,998000,"minnesota",0,0.0784,0.1465312,4.4e-06,0.001304,0.0014472,2.8e-06,0.3810608,6.08e-05,2.6e-05,0.0153188,0.1288948,0.04596,0.1217776,3.84e-05,0.0001348,0.0137108,0.0084908,0.0022408,2.4e-06,7.4e-05,0.0545196
173000,998000,"minnesota",0,0.0393636,0.12662,2.8e-06,0.001288,0.0014396,8.4e-06,0.2926132,6.24e-05,1.56e-05,0.044322,0.1049876,0.1055972,0.1592768,0.0001384,0.0001228,0.007468,0.030846,0.006068,8e-07,8.76e-05,0.0796712
181000,998000,"minnesota",0,0.0239928,0.1271628,2e-06,0.0013868,0.0012804,6.8e-06,0.1753776,6.16e-05,2.4e-05,0.0635376,0.0693768,0.2662352,0.1238324,0.0001468,0.0001332,0.0724168,0.046126,0.0055756,2e-06,9.4e-05,0.0232288
189000,998000,"minnesota",0,0.0300312,0.1483796,2.4e-06,0.0013972,0.0012668,4.8e-06,0.0897304,3.64e-05,1.32e-05,0.0071544,0.0804696,0.2681212,0.3060912,0.000158,0.0001292,0.047376,0.004896,0.0018536,1.2e-06,6.76e-05,0.01282
197000,998000,"minnesota",0,0.0223928,0.088072,2.4e-06,0.0021372,0.001676,2e-06,0.109364,4.4e-05,1.4e-05,0.0034844,0.0586452,0.195794,0.4533228,0.0002084,0.0001524,0.0255188,0.0049092,0.0019316,3.6e-06,5.12e-05,0.032274
205000,998000,"minnesota",0,0.0149892,0.0289964,2e-06,0.0021592,0.0025516,1.2e-06,0.0467828,2.56e-05,7.6e-06,0.0019116,0.03722,0.0238428,0.7644116,0.0001792,0.0001364,0.0143268,0.0024544,0.001974,4e-07,3.04e-05,0.0579968
213000,998000,"minnesota",0,0.0093472,0.0092552,8e-07,0.0025268,0.0007168,4e-07,0.0197288,1.4e-05,1.6e-06,0.0007036,0.0073004,0.0101968,0.8362312,0.0002376,8.6e-05,0.0706428,0.002662,0.0010872,4e-07,1.64e-05,0.029244
221000,998000,"minnesota",0,0.0022312,0.002134,0,0.0015636,0.0001196,4e-07,0.0041864,2.8e-06,8e-07,0.0001836,0.001064,0.001448,0.9483576,8.52e-05,1.4e-05,0.031048,0.0003192,0.0002624,0,1.6e-06,0.0069776
229000,998000,"minnesota",0,0.0124428,0.0147648,0,0.0088788,0.0004684,8e-07,0.0178852,1.48e-05,7.6e-06,0.0006004,0.004126,0.0044208,0.7195276,0.0006388,0.000178,0.1239888,0.0011264,0.0011264,0,1.48e-05,0.0897888
237000,998000,"minnesota",0,0.0279048,0.020712,4e-07,0.0176308,0.0008744,2e-06,0.01602,3.68e-05,8e-06,0.000784,0.0078136,0.0055152,0.5828268,0.0010468,0.0004644,0.1480536,0.0016644,0.0015568,8e-07,3.64e-05,0.167048
245000,998000,"minnesota",0,0.005242,0.0045004,0,0.0073028,0.000212,0,0.0037824,1e-05,2e-06,0.0001616,0.0015872,0.0028492,0.9122032,0.00089,0.0001264,0.0099548,0.0005364,0.0004764,0,9.2e-06,0.050154
253000,998000,"minnesota",0,0.0177944,0.0116792,1.2e-06,0.0242272,0.0014096,8e-07,0.0126408,5.36e-05,5.2e-06,0.00073,0.0043268,0.0366008,0.8096336,0.0035972,0.0002688,0.0055132,0.0056316,0.0025736,4e-07,7.28e-05,0.0632392
261000,998000,"minnesota",0,0.011808,0.0045964,4e-07,0.0104188,0.0009372,4e-07,0.0177,3.48e-05,6.8e-06,0.000478,0.0026476,0.0186656,0.6683308,0.0238672,0.000116,0.0034468,0.0012012,0.0006892,1.6e-06,1.84e-05,0.2350348
269000,998000,"minnesota",0,0.0076776,0.0036384,8e-07,0.0094216,0.0010452,0,0.0151824,2.28e-05,4.4e-06,0.0003644,0.0025796,0.018948,0.5113496,0.0047624,5.8e-05,0.0137932,0.0007216,0.0003064,0,2.2e-05,0.4101016
277000,998000,"minnesota",0,0.005204,0.0026408,8e-07,0.0126644,0.0007924,0,0.0097568,1.88e-05,2.8e-06,0.0002732,0.0019696,0.0211508,0.3102392,0.0058472,4.28e-05,0.0032416,0.0005428,0.0001416,0,1.36e-05,0.6254568
285000,998000,"minnesota",0,0.0234712,0.0137224,2e-06,0.0674236,0.004206,2.4e-06,0.0762356,0.0001892,4.4e-05,0.0011236,0.0072864,0.0913124,0.205182,0.0462872,0.0002672,0.012728,0.0032764,0.0004188,2e-06,7.08e-05,0.4467488
293000,998000,"wisconsin",0,0.0532272,0.0286328,6.8e-06,0.1912944,0.0018452,1.6e-06,0.1792672,0.0004416,7.44e-05,0.002534,0.012552,0.226536,0.0991528,0.0960104,0.0004756,0.0236884,0.0028188,0.0007944,3.6e-06,0.0002168,0.080426
301000,998000,"wisconsin",0,0.0424504,0.0254508,2.4e-06,0.194552,0.0008832,4.8e-06,0.1199972,0.000654,0.0001144,0.002978,0.0373936,0.4291624,0.074604,0.0488372,0.000514,0.0043036,0.0044128,0.0008812,1.6e-06,0.000166,0.0126364
309000,998000,"wisconsin",0,0.0301304,0.0394844,7.6e-06,0.1464196,0.0006856,8e-06,0.1876188,0.0007228,0.000162,0.0057276,0.055422,0.3046792,0.1740356,0.0217328,0.000654,0.00461,0.002772,0.003098,1.6e-06,0.0002368,0.0217912
317000,998000,"wisconsin",0,0.0355872,0.0348956,3.2e-06,0.069646,0.0004564,2.8e-06,0.0910156,0.000448,0.0001424,0.002354,0.0173012,0.1443692,0.4021008,0.1579632,0.0004624,0.0145808,0.0040984,0.0028812,4e-07,0.0001736,0.0215176
325000,998000,"wisconsin",0,0.0336688,0.0194712,1.2e-06,0.0296572,0.0001836,2.4e-06,0.0414132,0.0003052,0.0001112,0.0012856,0.0065188,0.1254008,0.4326088,0.2574512,0.0002888,0.00632,0.0015132,0.0006864,4e-07,0.0001168,0.0429952
333000,998000,"wisconsin",0,0.0235612,0.01029,8e-07,0.079546,0.0001932,4e-07,0.050304,0.0004756,0.0001716,0.0008964,0.0126076,0.0689932,0.2870044,0.4099428,0.0006336,0.026428,0.001128,0.0003396,8e-07,0.0002176,0.0272652
341000,998000,"wisconsin",0,0.0084448,0.0039412,2.4e-06,0.0377816,7.24e-05,8e-07,0.0181648,0.000398,0.0001436,0.0003424,0.0027248,0.0555676,0.52827,0.145392,0.0004536,0.038888,0.0004588,0.0001424,0,0.0001632,0.1586476
349000,998000,"wisconsin",0,0.020826,0.0059848,2e-06,0.0409424,0.0001164,2e-06,0.0163688,0.0010692,0.0005632,0.0006416,0.0033196,0.1645308,0.1412008,0.2904012,0.0039768,0.2513152,0.0008236,0.0001756,0,0.0007612,0.0569788
357000,998000,"wisconsin",0,0.0123592,0.005476,3.2e-06,0.0274772,9.44e-05,3.2e-06,0.0099096,0.0037808,0.001144,0.0007084,0.0031424,0.0403736,0.1518644,0.5881952,0.006176,0.1122832,0.0029256,0.0001096,0,0.0049564,0.0290176
365000,998000,"wisconsin",0,0.0541736,0.0400456,1.4e-05,0.16837,0.0003968,5.6e-06,0.0296468,0.0067084,0.0084936,0.0019992,0.0182656,0.2237724,0.0776004,0.1285672,0.0061828,0.188256,0.0044848,0.0003968,1.6e-06,0.0241168,0.018502
373000,998000,"wisconsin",0,0.0321504,0.0177328,9.2e-06,0.206038,0.0003092,4.8e-06,0.0310032,0.0167728,0.1810096,0.0025296,0.0136152,0.14652,0.015982,0.1219844,0.010436,0.1527084,0.0015312,0.0004924,2.4e-06,0.0452052,0.0039632
381000,998000,"wisconsin",0,0.0204056,0.0161504,8e-06,0.2381792,0.0002496,3.2e-06,0.026588,0.0144784,0.124864,0.0181212,0.0107752,0.1466272,0.0332204,0.3222448,0.0049496,0.0145932,0.0009848,0.0007572,2.4e-06,0.0042076,0.00259
389000,998000,"wisconsin",0,0.022026,0.0259244,1.48e-05,0.2647984,0.0002644,2.8e-06,0.0400704,0.020848,0.1305628,0.0013656,0.0048828,0.1661008,0.0206328,0.217378,0.005036,0.0691636,0.0016464,0.0037328,1.2e-06,0.00216,0.003388
397000,998000,"wisconsin",0,0.0648704,0.0164352,2.8e-05,0.3519728,0.000336,7.6e-06,0.0593544,0.032734,0.17961,0.000826,0.0068416,0.0880184,0.006492,0.0479948,0.0171344,0.110682,0.000894,0.000782,4e-06,0.0025548,0.0124276
405000,998000,"wisconsin",0,0.0474788,0.030902,4e-05,0.3266256,0.0003232,7.6e-06,0.0600584,0.0351456,0.3019412,0.000682,0.0080992,0.0749516,0.0019332,0.0544512,0.006176,0.0404496,0.0005248,0.0005932,2.8e-06,0.004032,0.005582
413000,998000,"wisconsin",0,0.0458132,0.0283212,4.64e-05,0.2428904,0.0003596,7.6e-06,0.0540652,0.0427668,0.2841676,0.0018828,0.007614,0.110496,0.0012596,0.0587504,0.0165192,0.0817956,0.0004948,0.000814,2.4e-06,0.0164528,0.0054804
421000,998000,"wisconsin",0,0.0350124,0.0179728,1.68e-05,0.2433276,0.0003172,4.4e-06,0.0376832,0.0306768,0.2576152,0.000312,0.0029196,0.075074,0.0008684,0.0644888,0.0388516,0.1744424,0.000382,0.0010436,2.8e-06,0.0136116,0.0053768
429000,998000,"wisconsin",0,0.0259068,0.0135232,9.2e-06,0.2021392,0.0003036,8e-07,0.0170872,0.0237172,0.402124,0.0001584,0.0015532,0.0653264,0.0005256,0.103858,0.021658,0.1070932,0.0002176,0.00049,4e-07,0.012104,0.002204
437000,998000,"wisconsin",0,0.0317688,0.009404,1.72e-05,0.2041536,0.0006068,3.2e-06,0.026812,0.0247824,0.4492908,0.0001004,0.0024668,0.057732,0.0004672,0.1046512,0.0189056,0.0454464,0.0001624,0.000554,1.2e-06,0.0200056,0.0026684
445000,998000,"wisconsin",0,0.0120804,0.0092436,2.08e-05,0.2127592,0.001862,1.2e-06,0.0136512,0.0160752,0.5626848,5.72e-05,0.0028152,0.0637504,0.0003968,0.0325184,0.01044,0.0317784,0.0001296,0.0008412,4e-07,0.0277856,0.0011084
453000,998000,"wisconsin",0,0.0173656,0.008272,1.56e-05,0.1632824,0.0007472,1.2e-06,0.0156476,0.0218612,0.5720088,6.6e-05,0.0020728,0.0435388,0.0006688,0.0590696,0.0275356,0.05121,0.0001396,0.0051488,1.6e-06,0.0103724,0.0009744
461000,998000,"wisconsin",0,0.0099388,0.0087416,1.68e-05,0.3256288,0.000672,1.2e-06,0.009584,0.02798,0.4657672,6.36e-05,0.0021584,0.040152,0.0024468,0.0223008,0.0153676,0.049266,0.0001244,0.0015552,3.2e-06,0.0173832,0.0008484
469000,998000,"wisconsin",0,0.0119872,0.0104724,3e-05,0.3285844,0.0006544,8e-07,0.0126544,0.0173692,0.3823584,5.56e-05,0.0017184,0.0527352,0.000626,0.004948,0.0199188,0.112702,0.0001444,0.0023884,8e-07,0.03954,0.0011112
477000,998000,"wisconsin",0,0.011074,0.0130452,6.04e-05,0.3214784,0.001242,8e-07,0.0260752,0.0236732,0.3259444,0.000112,0.0024276,0.0733908,0.0008424,0.0322952,0.0619164,0.0605388,0.0002148,0.0011584,2.8e-06,0.0422072,0.0023
485000,998000,"wisconsin",0,0.01999,0.030442,7.16e-05,0.231474,0.0024768,1.6e-06,0.0264116,0.0283516,0.1216064,9.64e-05,0.0025532,0.1468964,0.0021876,0.1081284,0.042928,0.2056752,0.000428,0.000744,3.2e-06,0.0177284,0.0118056
