"x","y","region","water","Ash","Atlantic white cedar","Basswood","Beech","Birch","Cherry","Chestnut","Dogwood","Elm","Fir","Hemlock","Hickory","Ironwood","Maple","Oak","Pine","Spruce","Tamarack","Walnut","Other hardwood","Black gum/sweet gum","Cedar/juniper","Poplar/tulip poplar"
885000,934000,"michigan_north",0,0.0012012,NA,0.0022156,0.562004,0.0292356,0.0005052,NA,1.6e-06,0.0052408,0.0016456,0.2053968,2.4e-06,0.0025188,0.092168,0.002888,0.0840704,0.0016404,0.0032828,7.6e-06,0.0005412,2e-06,0.0039472,0.0014848
893000,934000,"michigan_north",0,0.002458,NA,0.0039016,0.4124172,0.0269984,0.0004796,NA,2.4e-06,0.0054776,0.0077068,0.240512,1.24e-05,0.0072804,0.1743456,0.001948,0.068234,0.0087372,0.0119996,1.24e-05,0.0004804,2e-06,0.0140872,0.0129072
901000,934000,"michigan_north",0,0.0021536,NA,0.0030568,0.3182816,0.0212136,0.0004052,NA,4.4e-06,0.0048292,0.0078296,0.098752,4e-06,0.0067892,0.2604852,0.0023992,0.2350748,0.006254,0.006582,1.2e-05,0.0004576,6e-06,0.020704,0.004706
909000,934000,"michigan_north",0,0.0033552,NA,0.0061432,0.2862124,0.023936,0.0004028,NA,2.8e-06,0.009046,0.0051392,0.1257336,1.24e-05,0.0076228,0.2157172,0.0072804,0.2391892,0.014158,0.0176004,2.32e-05,0.0005176,4.8e-06,0.0231096,0.0147932
917000,934000,"michigan_north",0,0.0022596,NA,0.0089228,0.3730468,0.0239216,0.0002548,NA,2.8e-06,0.0045304,0.0079696,0.0717488,2.4e-05,0.0044992,0.211176,0.008956,0.2051616,0.007664,0.0087436,1.68e-05,0.0004244,1.2e-06,0.0462972,0.0143788
925000,934000,"michigan_north",0,0.0018152,NA,0.0028776,0.1525012,0.0174216,0.0001252,NA,1.2e-06,0.00313,0.0113828,0.0529476,1e-05,0.0015876,0.0614776,0.0201184,0.472168,0.0171528,0.0274896,6.4e-06,0.0002776,2e-06,0.0985472,0.0589604
933000,934000,"michigan_north",0,0.0026648,NA,0.0024456,0.217256,0.0247492,8.52e-05,NA,2e-06,0.0023032,0.0399788,0.11654,6.8e-06,0.0012952,0.0579624,0.003436,0.3630224,0.0164328,0.0193144,1.32e-05,0.0003272,1.2e-06,0.0857592,0.0464044
941000,934000,"michigan_north",0,0.0067508,NA,0.0034552,0.13489,0.0574704,0.0001612,NA,4.4e-06,0.0037504,0.0414956,0.1371512,2.44e-05,0.0020032,0.0398468,0.0054604,0.1426352,0.0575124,0.1363672,2.88e-05,0.0004788,4.4e-06,0.1167228,0.1137864
949000,934000,"michigan_north",0,0.0084368,NA,0.0022588,0.1625832,0.0450084,0.000102,NA,1.6e-06,0.0046932,0.0180712,0.0538256,1.4e-05,0.0014132,0.0399612,0.0080836,0.0698876,0.0146312,0.3209912,1.8e-05,0.0004796,8.4e-06,0.1582088,0.0913224
957000,934000,"michigan_north",0,0.007864,NA,0.0019648,0.2729048,0.073204,0.0001016,NA,2.8e-06,0.0055644,0.0166216,0.100574,2.2e-05,0.00187,0.0522576,0.003902,0.1870856,0.018974,0.1095268,1.12e-05,0.0007008,4e-06,0.0795136,0.0673304
965000,934000,"michigan_north",0,0.0126096,NA,0.0021812,0.1600708,0.0362684,0.0001252,NA,1.6e-06,0.0048728,0.0186284,0.1186048,1.92e-05,0.0017292,0.03567,0.0019176,0.1242736,0.0336108,0.0841268,2.24e-05,0.000726,7.6e-06,0.3187916,0.0457424
973000,934000,"michigan_north",0,0.0246996,NA,0.0045956,0.082266,0.0608696,0.0001296,NA,2.8e-06,0.0104852,0.0552668,0.1193532,4e-05,0.0021164,0.0339856,0.0022656,0.0923188,0.0283768,0.1003304,6.32e-05,0.0011976,1.08e-05,0.317622,0.0640044
981000,934000,"michigan_north",5,0.0113132,NA,0.0043164,0.0496648,0.0476696,0.0001016,NA,4.8e-06,0.004578,0.0362236,0.107122,1.2e-05,0.0017288,0.0234848,0.0054456,0.2313936,0.024948,0.1602808,3.84e-05,0.0011144,1.4e-05,0.2278356,0.06271
-43000,942000,"minnesota",0,0.1240664,NA,0.0664868,3.08e-05,0.0033928,0.0030508,NA,0.0002464,0.1375432,0.000118,1.68e-05,0.002902,0.0146572,0.04553,0.4332536,0.0010788,0.0004208,0.0013264,0.0033936,0.0452764,0.0001188,0.0006336,0.1164568
-35000,942000,"minnesota",0,0.12999,NA,0.0731156,2.36e-05,0.003514,0.0035292,NA,5.24e-05,0.14332,0.0001396,2.24e-05,0.0026996,0.0142664,0.0444616,0.4188904,0.0006152,0.0002772,0.0013248,0.0030848,0.0405704,1.24e-05,0.0007516,0.1193388
-27000,942000,"minnesota",0,0.1236976,NA,0.0753096,1.44e-05,0.0034536,0.0031488,NA,0.0001164,0.1370476,0.0001412,1.68e-05,0.0023748,0.0148404,0.0440052,0.3968828,0.0002452,0.0003608,0.0013996,0.00321,0.0434472,1e-05,0.0005832,0.1496948
-19000,942000,"minnesota",0,0.102778,NA,0.0752344,1.24e-05,0.003052,0.002498,NA,2.4e-05,0.1340312,0.0001064,1.2e-05,0.0019212,0.0154864,0.0457636,0.4073952,0.0006768,0.0003152,0.0014188,0.002698,0.042722,1.16e-05,0.0003068,0.163536
-11000,942000,"minnesota",0,0.0803992,NA,0.0656952,9.6e-06,0.0023032,0.0017692,NA,3.12e-05,0.1163688,8.28e-05,8e-06,0.0017776,0.0113676,0.0383008,0.530188,0.0006484,0.0002384,0.0006508,0.0024756,0.037044,2.56e-05,0.0006552,0.1099608
-3000,942000,"minnesota",0,0.0712432,NA,0.06713,1.48e-05,0.0023308,0.0019712,NA,8.4e-06,0.1104284,8.28e-05,2.96e-05,0.0016108,0.0101808,0.0513668,0.590432,0.0002308,0.0001836,0.0005284,0.0020688,0.037102,4.76e-05,0.0002608,0.0527484
5000,942000,"minnesota",0,0.0893972,NA,0.0723008,8e-06,0.0026928,0.0026316,NA,2.92e-05,0.1435336,0.00013,3.32e-05,0.0025936,0.0147424,0.0484432,0.4880696,0.0002768,0.000242,0.000822,0.0029536,0.0525392,1.64e-05,0.000608,0.0779368
13000,942000,"minnesota",0,0.096396,NA,0.0710832,1.16e-05,0.0025892,0.001898,NA,3.4e-05,0.1535148,0.0001268,5.08e-05,0.0022148,0.0192356,0.0485904,0.4148012,0.0002296,0.0002624,0.0005612,0.0028196,0.053546,1.36e-05,0.0005776,0.1314436
21000,942000,"minnesota",0,0.0908096,NA,0.0697644,2.52e-05,0.0022032,0.0019816,NA,9.2e-06,0.1548828,9.12e-05,1.6e-05,0.0019088,0.0209412,0.04197,0.46642,0.0005728,0.0002544,0.000748,0.0030484,0.0564336,3.2e-05,0.0004756,0.087412
29000,942000,"minnesota",0,0.0863464,NA,0.0694804,3.6e-05,0.0027976,0.0024676,NA,8.4e-06,0.159016,7.76e-05,2.96e-05,0.0030124,0.0224148,0.0399984,0.4598824,0.00033,0.0003432,0.00064,0.00349,0.064968,4.76e-05,0.0004804,0.0841332
37000,942000,"minnesota",0,0.0841696,NA,0.0693012,7.2e-06,0.0024812,0.002512,NA,1.24e-05,0.1626512,8e-05,1.36e-05,0.002646,0.025808,0.0419252,0.4672644,0.0002708,0.0001976,0.0005316,0.0037532,0.0625344,2.64e-05,0.0004576,0.0733564
45000,942000,"minnesota",0,0.0813244,NA,0.0759516,1.04e-05,0.002344,0.0028028,NA,1.72e-05,0.1583412,7.6e-05,3.76e-05,0.0028748,0.026658,0.0493156,0.4565036,0.0001496,0.0002716,0.0003692,0.0042956,0.0646388,1.12e-05,0.0004596,0.0735472
53000,942000,"minnesota",0,0.080956,NA,0.0888272,6.4e-06,0.0022016,0.0033344,NA,1.36e-05,0.1591456,7.72e-05,3.76e-05,0.0036376,0.02836,0.0566444,0.4310988,0.0004252,0.0002456,0.0007176,0.0057168,0.0702412,2.92e-05,0.0005516,0.0677324
61000,942000,"minnesota",0,0.086542,NA,0.0965744,6.4e-06,0.0025392,0.0034372,NA,1.28e-05,0.1690556,9.32e-05,1.48e-05,0.0038864,0.030922,0.0685468,0.3652848,0.0002892,0.0002608,0.000802,0.0065576,0.0809088,1.44e-05,0.0005648,0.0836868
69000,942000,"minnesota",0,0.0899224,NA,0.1093936,8.8e-06,0.0025936,0.0045532,NA,1.28e-05,0.1762872,0.000124,1.16e-05,0.004042,0.0336804,0.0758868,0.3299612,0.0003128,0.0001924,0.0006768,0.0070552,0.082426,1.72e-05,0.000664,0.082178
77000,942000,"minnesota",0,0.0726456,NA,0.1014616,1.48e-05,0.0021428,0.004312,NA,8e-06,0.1609492,8.28e-05,8.8e-06,0.0045316,0.0261212,0.0566864,0.430468,0.000316,0.0001352,0.0004908,0.0054564,0.0742132,3.2e-06,0.0003524,0.0596
85000,942000,"minnesota",0,0.058306,NA,0.0955112,1.76e-05,0.001504,0.0045664,NA,9.2e-06,0.1383364,7.08e-05,1.64e-05,0.0049708,0.0206756,0.0601004,0.4885148,0.0001892,8.96e-05,0.0004088,0.0065648,0.0930516,9.2e-06,0.0002772,0.02681
93000,942000,"minnesota",0,0.0754996,NA,0.1173192,1.16e-05,0.0017408,0.0136476,NA,1.12e-05,0.2037376,7.96e-05,1.08e-05,0.0074796,0.0307332,0.0379828,0.3945328,0.0001764,0.000142,0.000386,0.0103212,0.0314408,1.08e-05,0.0003108,0.0744256
101000,942000,"minnesota",0,0.067306,NA,0.114554,2.48e-05,0.00149,0.011292,NA,8e-06,0.1505712,5.64e-05,2.12e-05,0.0063732,0.0324888,0.0358732,0.4619104,0.0001412,0.0001372,0.0004036,0.0131816,0.0290428,1.92e-05,0.0001916,0.0749136
109000,942000,"minnesota",0,0.0452768,NA,0.0799712,7.6e-06,0.0009144,0.0066296,NA,8e-06,0.1135456,2.96e-05,4.4e-06,0.0055592,0.0196316,0.0252816,0.6112056,7.44e-05,3.72e-05,0.0001464,0.0116544,0.015066,4e-06,0.0001032,0.0648492
117000,942000,"minnesota",0,0.0351724,NA,0.0645564,2.8e-06,0.000746,0.0040872,NA,8e-06,0.0987056,2.2e-05,4.8e-06,0.0049836,0.017508,0.0179548,0.6549844,4.24e-05,3.44e-05,0.0001404,0.0123108,0.0130972,2.8e-06,8.48e-05,0.0755512
125000,942000,"minnesota",0,0.0288068,NA,0.0547904,3.2e-06,0.00065,0.0032736,NA,5.6e-06,0.0908052,1.56e-05,3.6e-06,0.0056828,0.016272,0.01511,0.6659804,2.32e-05,4.48e-05,0.000128,0.0112516,0.011378,8e-07,5.44e-05,0.09572
133000,942000,"minnesota",0,0.025998,NA,0.0573444,4.8e-06,0.000594,0.0025144,NA,6.8e-06,0.098392,2.12e-05,4e-06,0.006632,0.0153416,0.0149456,0.5821044,3.24e-05,2.4e-05,0.00011,0.0137652,0.0115704,3.2e-06,3.6e-05,0.1705556
141000,942000,"minnesota",0,0.0278016,NA,0.0800352,4.4e-06,0.001188,0.0020056,NA,8e-07,0.1307904,1.84e-05,4e-06,0.0098232,0.0212448,0.0209888,0.4265976,5.64e-05,4.6e-05,0.0002492,0.0210384,0.013572,3.2e-06,5.16e-05,0.2444804
149000,942000,"minnesota",0,0.0425456,NA,0.1138736,2.88e-05,0.0046592,0.0028108,NA,3.6e-06,0.2136576,5.24e-05,9.6e-06,0.0585864,0.0618976,0.0694796,0.289124,0.0001508,6.28e-05,0.0003648,0.0370028,0.0085244,8.4e-06,8.76e-05,0.0970696
157000,942000,"minnesota",0,0.0693072,NA,0.075734,3.2e-05,0.00158,0.002354,NA,6.4e-06,0.227456,4.28e-05,9.6e-06,0.0774368,0.061044,0.1324692,0.1861464,0.000132,8.28e-05,0.000502,0.0646748,0.04,6.4e-06,0.0001328,0.0608508
165000,942000,"minnesota",0,0.0842692,NA,0.1262532,4.4e-06,0.0009872,0.0102712,NA,6.8e-06,0.1915116,4.04e-05,8.4e-06,0.0123376,0.069806,0.1855752,0.2508412,7.08e-05,6.64e-05,0.0005212,0.014792,0.0113736,1e-05,9.56e-05,0.041158
173000,942000,"minnesota",0,0.036586,NA,0.1373928,1.2e-06,0.0004608,0.0029268,NA,5.2e-06,0.2516508,2.24e-05,9.6e-06,0.0050108,0.0480604,0.0263764,0.2033624,3.2e-05,3.12e-05,0.000572,0.003788,0.0068448,2.4e-06,3.28e-05,0.2768312
181000,942000,"minnesota",0,0.0246492,NA,0.06697,2.8e-06,0.0005688,0.0066496,NA,1.6e-06,0.2764572,3.08e-05,6.4e-06,0.0109852,0.039834,0.0286872,0.2247012,3.88e-05,5.84e-05,0.0007256,0.0029156,0.0127036,3.2e-06,2.88e-05,0.303982
189000,942000,"minnesota",0,0.0173852,NA,0.0714156,2e-06,0.000302,0.0019816,NA,4e-06,0.2143976,1.4e-05,3.2e-06,0.0082112,0.0204224,0.01153,0.5372996,2.8e-05,2.76e-05,0.0004624,0.0019616,0.0031964,4e-07,3.48e-05,0.1113204
197000,942000,"minnesota",0,0.0024104,NA,0.0099176,0,7.4e-05,0.000698,NA,0,0.034198,1.6e-06,4e-07,0.0037484,0.0071948,0.003154,0.7600496,3.44e-05,3.2e-06,0.000106,0.000418,0.000812,0,5.2e-06,0.1771744
205000,942000,"minnesota",0,5e-04,NA,0.0016248,0,1.8e-05,0.0001772,NA,0,0.0052944,4e-07,0,0.0004348,0.0007956,0.0010032,0.9668152,3.6e-06,4e-07,2.36e-05,9.28e-05,0.000204,0,1.2e-06,0.0230108
213000,942000,"minnesota",0,0.002064,NA,0.0067024,0,0.0001164,0.0011792,NA,0,0.0138824,8e-07,4e-07,0.0006312,0.0027456,0.0050508,0.8851292,3.48e-05,4e-06,0.0001812,0.0003928,0.0016304,0,3.2e-06,0.0802512
221000,942000,"minnesota",0,0.0118608,NA,0.0365936,4e-07,0.0010376,0.0116044,NA,4e-07,0.0503224,1.4e-05,9.6e-06,0.0025968,0.0087168,0.0200516,0.4968136,0.000166,6.6e-05,0.0008628,0.003002,0.0099584,8e-07,4.84e-05,0.3462736
229000,942000,"minnesota",0,0.0046192,NA,0.008112,4e-07,0.0003588,0.0021452,NA,0,0.0165856,4.8e-06,2e-06,0.0005304,0.0019276,0.0066684,0.69023,4.6e-05,2.04e-05,0.000208,0.0007272,0.0035224,0,1.16e-05,0.26428
237000,942000,"minnesota",0,0.0019612,NA,0.0017768,0,0.00012,0.00053,NA,0,0.0055428,4e-07,0,0.0001064,0.000516,0.0028552,0.9756356,3.04e-05,4.8e-06,3.12e-05,0.0002168,0.0014124,4e-07,4e-06,0.0092556
245000,942000,"minnesota",0,0.0031828,NA,0.0014208,0,0.0001676,0.000402,NA,0,0.0073544,0,8e-07,6.44e-05,0.0004696,0.0041156,0.97563,4.28e-05,3.2e-06,4.52e-05,0.0002304,0.001726,0,4e-06,0.0051404
253000,942000,"minnesota",0,0.0607972,NA,0.0121944,2e-06,0.0031108,0.0026612,NA,1.6e-06,0.1359448,2.8e-05,1.88e-05,0.0011052,0.0070184,0.093792,0.6346216,0.0005896,9.76e-05,0.0005164,0.0035652,0.0355548,1.6e-06,9.16e-05,0.0082872
261000,942000,"minnesota",0,0.0427788,NA,0.0161284,2.4e-06,0.004308,0.0029516,NA,2.8e-06,0.0944192,4.4e-05,1.4e-05,0.0015264,0.022916,0.1395552,0.6376544,0.000484,0.0001168,0.0003584,0.0097172,0.007426,8e-07,0.00012,0.0194756
269000,942000,"minnesota",0,0.0709716,NA,0.0703312,4.8e-06,0.0093272,0.014652,NA,6.4e-06,0.1544832,8.72e-05,4.96e-05,0.0103768,0.0844516,0.1849248,0.3629832,0.0012824,0.0002144,0.0006092,0.0208128,0.0045312,8.4e-06,0.00031,0.009582
277000,942000,"minnesota",0,0.0210088,NA,0.1277332,1.88e-05,0.0101004,0.0145796,NA,4.8e-06,0.2055732,0.0001176,2.92e-05,0.0077508,0.0857772,0.314704,0.1725736,0.0023168,0.0002092,0.0004252,0.0265512,0.0034916,6.8e-06,0.0002636,0.0067644
285000,942000,"minnesota",0,0.0283212,NA,0.1707844,1.24e-05,0.0117208,0.0033952,NA,2.4e-06,0.1693024,0.000114,6.28e-05,0.006346,0.0636516,0.3047448,0.1172816,0.0351064,0.0002168,0.0005076,0.0380644,0.0061624,8.8e-06,0.0002836,0.0439104
293000,942000,"wisconsin",0,0.036574,NA,0.1693108,8.4e-06,0.0229632,0.0071984,NA,1.52e-05,0.1280408,0.0001488,9.68e-05,0.005456,0.099146,0.3564968,0.1386356,0.0026016,0.0002356,0.0010916,0.0211644,0.0030896,1e-05,0.0003712,0.0073452
301000,942000,"wisconsin",0,0.0548404,NA,0.1224944,1.2e-05,0.012258,0.0024992,NA,8.4e-06,0.0882996,0.0001316,0.000108,0.01551,0.0710128,0.4626336,0.105464,0.0031544,0.000262,0.0043416,0.0438944,0.0050936,7.2e-06,0.0004068,0.007568
309000,942000,"wisconsin",0,0.0435936,NA,0.046844,1e-05,0.0182316,0.0021704,NA,4e-06,0.0582228,0.0001476,8.92e-05,0.0023524,0.0378968,0.1539,0.5065064,0.0364272,0.00023,0.0119804,0.009142,0.0086756,1.36e-05,0.0004356,0.0631268
317000,942000,"wisconsin",0,0.0225796,NA,0.0138164,1.2e-06,0.0144516,0.0014,NA,2.4e-06,0.0713056,9.16e-05,5e-05,0.0013164,0.0063528,0.0258964,0.6836236,0.0761424,0.0001416,0.0269852,0.005586,0.0222152,1.2e-06,0.0008208,0.02722
325000,942000,"wisconsin",0,0.0123832,NA,0.0055028,8e-07,0.0126852,0.0007416,NA,3.2e-06,0.01193,5.16e-05,2.24e-05,0.0006604,0.0017208,0.018482,0.8193904,0.061448,7.8e-05,0.0167276,0.001166,0.0035068,4e-07,0.0001712,0.0333276
333000,942000,"wisconsin",0,0.0252568,NA,0.0037664,6.8e-06,0.021064,0.000694,NA,0,0.0118972,6.08e-05,5.36e-05,0.0006832,0.0018808,0.0313372,0.8241104,0.0100004,0.0001268,0.0518944,0.0009344,0.0038296,1.2e-06,0.0001528,0.0122492
341000,942000,"wisconsin",0,0.0143012,NA,0.002692,2.4e-06,0.0197348,0.0006096,NA,4e-07,0.0078936,4.2e-05,4.36e-05,0.0007764,0.0014356,0.0342556,0.8136188,0.048922,0.0001272,0.0360668,0.0005716,0.0068112,4e-07,0.0002188,0.011876
349000,942000,"wisconsin",0,0.0012468,NA,0.0002724,4e-07,0.003178,5.4e-05,NA,4e-07,0.0012412,2.8e-06,4.4e-06,0.00015,0.0001956,0.002746,0.9318144,0.0476912,1.36e-05,0.0069208,7.32e-05,0.00058,0,2.56e-05,0.0037892
357000,942000,"wisconsin",0,0.0012356,NA,0.0003692,8e-07,0.0052356,8.08e-05,NA,0,0.0015564,5.6e-06,1.52e-05,0.0001472,0.0003228,0.0033572,0.8406096,0.1277652,2.08e-05,0.0093548,6e-05,0.0003684,0,2.44e-05,0.0094704
365000,942000,"wisconsin",0,0.0052636,NA,0.002018,8e-07,0.0320416,0.000388,NA,0,0.006276,4.56e-05,5.6e-05,0.0005848,0.001604,0.0128164,0.3696756,0.3849052,0.0001592,0.0400768,0.000338,0.0009012,0,0.0001164,0.1427328
373000,942000,"wisconsin",0,0.0045676,NA,0.0014588,8e-07,0.0167548,0.0001972,NA,4e-07,0.0060556,3.56e-05,3.6e-05,0.0003648,0.0011068,0.013072,0.3030088,0.552352,8.28e-05,0.0080544,0.0002176,0.0002188,4e-07,6.08e-05,0.092354
381000,942000,"wisconsin",0,0.0086248,NA,0.0047164,1.2e-06,0.0436104,0.000356,NA,4e-07,0.0109016,0.0001016,0.0001088,0.0006504,0.0027008,0.0294384,0.1691464,0.6317688,0.0003016,0.0450928,0.0007908,0.0003148,4e-07,7.36e-05,0.0513
389000,942000,"wisconsin",0,0.0166236,NA,0.0095796,5.2e-06,0.0645888,0.0005756,NA,1.6e-06,0.0120648,0.0001964,0.0002392,0.0005628,0.0088728,0.1584864,0.3019768,0.3869252,0.0004724,0.0154764,0.0004476,0.0003344,1.2e-06,8.72e-05,0.022482
397000,942000,"wisconsin",0,0.016874,NA,0.022658,1.12e-05,0.1265116,0.0007428,NA,3.6e-06,0.0344876,0.0004248,0.0004556,8e-04,0.014064,0.270432,0.1261428,0.3122524,0.0009564,0.057476,0.0004732,0.0005508,4e-07,0.0001852,0.0144976
405000,942000,"wisconsin",0,0.0112812,NA,0.047778,1.04e-05,0.2737424,0.0007052,NA,2.4e-06,0.0242756,0.0004884,0.0005568,0.000678,0.0085812,0.2941804,0.0959244,0.2199536,0.0006056,0.01769,0.0004648,0.0006712,8e-07,0.0001216,0.002288
413000,942000,"wisconsin",0,0.0346772,NA,0.0604176,2.04e-05,0.3249376,0.0021388,NA,8.8e-06,0.0807748,0.0008796,0.0012156,0.0010644,0.0228176,0.2668116,0.062366,0.1342316,0.0007664,0.0029904,0.00083,0.0015088,2.8e-06,0.0002496,0.0012904
421000,942000,"wisconsin",0,0.013234,NA,0.0722628,3.04e-05,0.2617412,0.0010108,NA,3.6e-06,0.090778,0.0009448,0.0021756,0.0009032,0.0348084,0.2865268,0.0373144,0.1884672,0.0006128,0.0021112,0.0008932,0.0049912,2e-06,0.0002136,0.0009748
429000,942000,"wisconsin",0,0.012616,NA,0.0904136,3.48e-05,0.3236692,0.000998,NA,3.6e-06,0.0997472,0.0013488,0.006392,0.0006732,0.0221032,0.2883572,0.0635436,0.081812,0.0005276,0.0036872,0.0010668,0.0014368,4e-06,0.00022,0.0013452
437000,942000,"wisconsin",0,0.0378576,NA,0.08382,8.76e-05,0.3158528,0.0009176,NA,1.28e-05,0.0923172,0.00548,0.0915844,0.0009424,0.0361616,0.227046,0.010994,0.0366792,0.0010412,0.0380148,0.0020052,0.0013208,7.6e-06,0.0002904,0.0175668
445000,942000,"wisconsin",0,0.0496488,NA,0.0729916,0.0001436,0.3604768,0.0008688,NA,4.4e-06,0.0580348,0.0114868,0.1624176,0.0005568,0.0205132,0.1917056,0.0043108,0.0387608,0.0010688,0.0093796,0.0013472,0.0022336,6e-06,0.0003312,0.0137132
453000,942000,"wisconsin",0,0.0431012,NA,0.0533508,0.0001496,0.3504084,0.0006992,NA,6.8e-06,0.0652308,0.0105724,0.2081348,0.0003872,0.029874,0.1960868,0.0044044,0.0197832,0.0010552,0.0064136,0.0015572,0.000972,3.6e-06,0.000226,0.0075828
461000,942000,"wisconsin",0,0.0259452,NA,0.02986,0.0001568,0.3330756,0.0007848,NA,7.2e-06,0.0853376,0.0244488,0.192252,0.000436,0.0189304,0.2550244,0.0228632,0.0039372,0.0008136,0.0017792,0.0018752,0.0005736,3.6e-06,0.0002808,0.0016148
469000,942000,"wisconsin",0,0.0192072,NA,0.025634,9.84e-05,0.34838,0.00204,NA,1.52e-05,0.051444,0.0304608,0.2178096,0.0006168,0.0209204,0.262536,0.008266,0.0067924,0.0009364,0.0012964,0.0012268,0.0003736,2.8e-06,0.0002884,0.0016548
477000,942000,"wisconsin",0,0.016316,NA,0.0559948,0.0001296,0.2278564,0.0010584,NA,1.2e-05,0.0941884,0.0118308,0.2237092,0.003538,0.0292356,0.3021264,0.0127576,0.0110668,0.0017396,0.0026372,0.0015656,0.000676,3.6e-06,0.0003576,0.0032004
485000,942000,"wisconsin",0,0.0188012,NA,0.0681248,9.64e-05,0.1449532,0.0005644,NA,3.6e-06,0.0333796,0.005958,0.4350908,0.0067504,0.0150576,0.1832444,0.0260436,0.0417408,0.002834,0.0060668,0.0036752,0.0009632,2.8e-06,0.0003548,0.0062944
493000,942000,"wisconsin",0,0.0159664,NA,0.0109696,6.56e-05,0.1177516,0.0002768,NA,4e-07,0.0111184,0.0042148,0.1786768,0.0006428,0.0055632,0.072786,0.0308476,0.3701272,0.0132124,0.117128,0.001246,0.000562,6.8e-06,0.0003976,0.04844
501000,942000,"wisconsin",0,0.017266,NA,0.0120572,8.8e-05,0.1230276,0.0002892,NA,1.6e-06,0.012924,0.0154684,0.234812,0.000454,0.0035288,0.0669664,0.0047296,0.4112932,0.0233848,0.0525448,0.0011584,0.0004796,1.2e-06,0.0006252,0.0189
509000,942000,"wisconsin",0,0.02565,NA,0.016556,0.0001796,0.2588688,0.000418,NA,2.4e-06,0.0363836,0.0222732,0.2633384,0.0006912,0.0056372,0.1030828,0.0121312,0.1671596,0.0133496,0.0632516,0.0009692,0.000556,1.6e-06,0.0021132,0.0073868
517000,942000,"wisconsin",0,0.0230656,NA,0.012002,0.0001848,0.2861728,0.0004092,NA,2.4e-06,0.0265404,0.01177,0.1492476,0.0005488,0.0093376,0.2118196,0.0177816,0.1621272,0.0066748,0.0660088,0.0005296,0.0003432,4e-06,0.00637,0.00906
525000,942000,"wisconsin",0,0.0142488,NA,0.0297644,0.0003132,0.2106464,0.00052,NA,5.6e-06,0.0615284,0.008016,0.0945272,0.0008936,0.0224656,0.27404,0.0573012,0.0700356,0.0384944,0.1002812,0.0005876,0.0004192,3.6e-06,0.012214,0.003694
533000,942000,"wisconsin",0,0.0345988,NA,0.013456,0.00039,0.148688,0.0005032,NA,6.8e-06,0.0598324,0.0040264,0.2037516,0.0019636,0.0362384,0.3218948,0.0031316,0.0152856,0.0244772,0.0988108,0.0005724,0.0005224,2.8e-06,0.02985,0.0019972
541000,942000,"wisconsin",0,0.0316088,NA,0.0234792,0.0009548,0.1118676,0.0007864,NA,9.2e-06,0.0792472,0.0041732,0.2605848,0.0008892,0.0336512,0.317096,0.00542,0.0202324,0.0163484,0.0446596,0.0007972,0.0006616,1.52e-05,0.0452752,0.0022428
549000,942000,"wisconsin",0,0.0706676,NA,0.042084,0.0046692,0.1181776,0.001458,NA,1.96e-05,0.0809112,0.0075216,0.3024128,0.0003772,0.0261052,0.2324304,0.0055252,0.022036,0.005612,0.0221544,0.0009244,0.0005812,7.6e-06,0.0505008,0.005824
557000,942000,"wisconsin",0,0.0499532,NA,0.0479452,0.0066092,0.1785796,0.0014204,NA,1.04e-05,0.0536448,0.0093208,0.223324,0.000184,0.0134012,0.20554,0.005424,0.0550208,0.0073804,0.0638448,0.0006676,0.000492,1.8e-05,0.0429856,0.034234
565000,942000,"wisconsin",0,0.0203832,NA,0.0207052,0.052482,0.1334636,0.000904,NA,7.2e-06,0.0327548,0.0065556,0.3586044,0.00013,0.0130136,0.1210324,0.0051712,0.0427636,0.0073344,0.0382632,0.0005532,0.00036,2.32e-05,0.0741768,0.0713184
573000,942000,"wisconsin",0,0.0168392,NA,0.0080024,0.0607564,0.114846,0.000418,NA,1.6e-06,0.0163776,0.0072728,0.1576076,7.4e-05,0.0078612,0.0516664,0.1184436,0.1387352,0.005946,0.0762632,0.0004948,0.0003572,2.8e-06,0.0505552,0.1674788
581000,942000,"wisconsin",0,0.0186152,NA,0.002918,0.008072,0.039028,0.0001196,NA,1.6e-06,0.0108556,0.0018596,0.02436,3.64e-05,0.0025076,0.011022,0.3704108,0.2416676,0.0051216,0.1458984,0.000152,0.0002248,1.2e-06,0.0287292,0.0883988
589000,942000,"wisconsin",0,0.032398,NA,0.0051092,0.0882376,0.061426,0.0003364,NA,1.08e-05,0.0093712,0.0050972,0.0816272,9.68e-05,0.0065732,0.02777,0.07102,0.3415036,0.0318,0.07338,0.0002524,0.000788,3.6e-06,0.0508892,0.1123096
597000,942000,"wisconsin",0,0.0537072,NA,0.018818,0.1682164,0.1232016,0.0006104,NA,1.52e-05,0.0234216,0.009748,0.1922872,0.0002372,0.0126148,0.0622272,0.0199512,0.1512844,0.0146408,0.034306,0.0004844,0.0026304,2.8e-06,0.0671376,0.0444576
605000,942000,"wisconsin",0,0.038716,NA,0.0205072,0.2151252,0.0694216,0.0005016,NA,1.12e-05,0.032396,0.0054056,0.1257728,0.000286,0.0130572,0.1711256,0.0219236,0.0489868,0.0146392,0.0866848,0.000398,0.0009984,4.4e-06,0.0813128,0.052726
